"","mun","year","Nombre municipio","Departamento","presencia","Guerrilla","Paramilitaries","Disputa"
"2350",13001,1999,"Cartagena","Bolívar",3,1,1,1
"2351",13006,1999,"Achí","Bolívar",3,1,1,1
"2352",13030,1999,"Altos Del Rosario","Bolívar",1,1,0,0
"2353",13042,1999,"Arenal","Bolívar",3,1,1,1
"2354",13052,1999,"Arjona","Bolívar",3,1,1,1
"2355",13062,1999,"Arroyohondo","Bolívar",0,0,0,0
"2356",13074,1999,"Barranco De Loba","Bolívar",3,1,1,1
"2357",13140,1999,"Calamar","Bolívar",0,0,0,0
"2358",13160,1999,"Cantagallo","Bolívar",1,1,0,0
"2359",13188,1999,"Cicuco","Bolívar",0,0,0,0
"2360",13212,1999,"Córdoba","Bolívar",3,1,1,1
"2361",13222,1999,"Clemencia","Bolívar",0,0,0,0
"2362",13244,1999,"El Carmen De Bolívar","Bolívar",3,1,1,1
"2363",13248,1999,"El Guamo","Bolívar",1,1,0,0
"2364",13268,1999,"El Peñón","Bolívar",0,0,0,0
"2365",13300,1999,"Hatillo De Loba","Bolívar",0,0,0,0
"2366",13430,1999,"Magangué","Bolívar",3,1,1,1
"2367",13433,1999,"Mahates","Bolívar",2,0,1,0
"2368",13440,1999,"Margarita","Bolívar",0,0,0,0
"2369",13442,1999,"María La Baja","Bolívar",3,1,1,1
"2370",13458,1999,"Montecristo","Bolívar",3,1,1,1
"2371",13468,1999,"Mompós","Bolívar",3,1,1,1
"2372",13473,1999,"Morales","Bolívar",1,1,0,0
"2373",13490,1999,"Norosi","Bolivar",0,0,0,0
"2374",13549,1999,"Pinillos","Bolívar",1,1,0,0
"2375",13580,1999,"Regidor","Bolívar",0,0,0,0
"2376",13600,1999,"Río Viejo","Bolívar",0,0,0,0
"2377",13620,1999,"San Cristóbal","Bolívar",0,0,0,0
"2378",13647,1999,"San Estanislao","Bolívar",0,0,0,0
"2379",13650,1999,"San Fernando","Bolívar",0,0,0,0
"2380",13654,1999,"San Jacinto","Bolívar",3,1,1,1
"2381",13655,1999,"San Jacinto Del Cauca","Bolívar",0,0,0,0
"2382",13657,1999,"San Juan Nepomuceno","Bolívar",1,1,0,0
"2383",13667,1999,"San Martín De Loba","Bolívar",1,1,0,0
"2384",13670,1999,"San Pablo","Bolívar",3,1,1,1
"2385",13673,1999,"Santa Catalina","Bolívar",0,0,0,0
"2386",13683,1999,"Santa Rosa","Bolívar",1,1,0,0
"2387",13688,1999,"Santa Rosa Del Sur","Bolívar",1,1,0,0
"2388",13744,1999,"Simití","Bolívar",3,1,1,1
"2389",13760,1999,"Soplaviento","Bolívar",0,0,0,0
"2390",13780,1999,"Talaigua Nuevo","Bolívar",0,0,0,0
"2391",13810,1999,"Tiquisio","Bolívar",1,1,0,0
"2392",13836,1999,"Turbaco","Bolívar",3,1,1,1
"2393",13838,1999,"Turbaná","Bolívar",0,0,0,0
"2394",13873,1999,"Villanueva","Bolívar",0,0,0,0
"2395",13894,1999,"Zambrano","Bolívar",3,1,1,1
"2396",15001,1999,"Tunja","Boyacá",0,0,0,0
"2397",15022,1999,"Almeida","Boyacá",0,0,0,0
"2398",15047,1999,"Aquitania","Boyacá",0,0,0,0
"2399",15051,1999,"Arcabuco","Boyacá",0,0,0,0
"2400",15087,1999,"Belén","Boyacá",0,0,0,0
"2401",15090,1999,"Berbeo","Boyacá",0,0,0,0
"2402",15092,1999,"Betéitiva","Boyacá",0,0,0,0
"2403",15097,1999,"Boavita","Boyacá",1,1,0,0
"2404",15104,1999,"Boyacá","Boyacá",0,0,0,0
"2405",15106,1999,"Briceño","Boyacá",0,0,0,0
"2406",15109,1999,"Buenavista","Boyacá",0,0,0,0
"2407",15114,1999,"Busbanzá","Boyacá",0,0,0,0
"2408",15131,1999,"Caldas","Boyacá",0,0,0,0
"2409",15135,1999,"Campohermoso","Boyacá",3,1,1,1
"2410",15162,1999,"Cerinza","Boyacá",0,0,0,0
"2411",15172,1999,"Chinavita","Boyacá",0,0,0,0
"2412",15176,1999,"Chiquinquirá","Boyacá",0,0,0,0
"2413",15180,1999,"Chiscas","Boyacá",1,1,0,0
"2414",15183,1999,"Chita","Boyacá",1,1,0,0
"2415",15185,1999,"Chitaraque","Boyacá",0,0,0,0
"2416",15187,1999,"Chivatá","Boyacá",0,0,0,0
"2417",15189,1999,"Ciénega","Boyacá",0,0,0,0
"2418",15204,1999,"Cómbita","Boyacá",0,0,0,0
"2419",15212,1999,"Coper","Boyacá",0,0,0,0
"2420",15215,1999,"Corrales","Boyacá",0,0,0,0
"2421",15218,1999,"Covarachía","Boyacá",0,0,0,0
"2422",15223,1999,"Cubará","Boyacá",1,1,0,0
"2423",15224,1999,"Cucaita","Boyacá",0,0,0,0
"2424",15226,1999,"Cuítiva","Boyacá",0,0,0,0
"2425",15232,1999,"Chíquiza","Boyacá",0,0,0,0
"2426",15236,1999,"Chivor","Boyacá",0,0,0,0
"2427",15238,1999,"Duitama","Boyacá",3,1,1,1
"2428",15244,1999,"El Cocuy","Boyacá",1,1,0,0
"2429",15248,1999,"El Espino","Boyacá",1,1,0,0
"2430",15272,1999,"Firavitoba","Boyacá",0,0,0,0
"2431",15276,1999,"Floresta","Boyacá",0,0,0,0
"2432",15293,1999,"Gachantivá","Boyacá",0,0,0,0
"2433",15296,1999,"Gameza","Boyacá",0,0,0,0
"2434",15299,1999,"Garagoa","Boyacá",0,0,0,0
"2435",15317,1999,"Guacamayas","Boyacá",0,0,0,0
"2436",15322,1999,"Guateque","Boyacá",0,0,0,0
"2437",15325,1999,"Guayatá","Boyacá",0,0,0,0
"2438",15332,1999,"Güicán","Boyacá",0,0,0,0
"2439",15362,1999,"Iza","Boyacá",0,0,0,0
"2440",15367,1999,"Jenesano","Boyacá",0,0,0,0
"2441",15368,1999,"Jericó","Boyacá",0,0,0,0
"2442",15377,1999,"Labranzagrande","Boyacá",3,1,1,1
"2443",15380,1999,"La Capilla","Boyacá",0,0,0,0
"2444",15401,1999,"La Victoria","Boyacá",0,0,0,0
"2445",15403,1999,"La Uvita","Boyacá",1,1,0,0
"2446",15407,1999,"Villa De Leyva","Boyacá",0,0,0,0
"2447",15425,1999,"Macanal","Boyacá",0,0,0,0
"2448",15442,1999,"Maripí","Boyacá",0,0,0,0
"2449",15455,1999,"Miraflores","Boyacá",0,0,0,0
"2450",15464,1999,"Mongua","Boyacá",0,0,0,0
"2451",15466,1999,"Monguí","Boyacá",0,0,0,0
"2452",15469,1999,"Moniquirá","Boyacá",0,0,0,0
"2453",15476,1999,"Motavita","Boyacá",0,0,0,0
"2454",15480,1999,"Muzo","Boyacá",0,0,0,0
"2455",15491,1999,"Nobsa","Boyacá",0,0,0,0
"2456",15494,1999,"Nuevo Colón","Boyacá",0,0,0,0
"2457",15500,1999,"Oicatá","Boyacá",0,0,0,0
"2458",15507,1999,"Otanche","Boyacá",0,0,0,0
"2459",15511,1999,"Pachavita","Boyacá",0,0,0,0
"2460",15514,1999,"Páez","Boyacá",0,0,0,0
"2461",15516,1999,"Paipa","Boyacá",0,0,0,0
"2462",15518,1999,"Pajarito","Boyacá",3,1,1,1
"2463",15522,1999,"Panqueba","Boyacá",0,0,0,0
"2464",15531,1999,"Pauna","Boyacá",2,0,1,0
"2465",15533,1999,"Paya","Boyacá",0,0,0,0
"2466",15537,1999,"Paz De Río","Boyacá",1,1,0,0
"2467",15542,1999,"Pesca","Boyacá",0,0,0,0
"2468",15550,1999,"Pisba","Boyacá",0,0,0,0
"2469",15572,1999,"Puerto Boyacá","Boyacá",0,0,0,0
"2470",15580,1999,"Quípama","Boyacá",0,0,0,0
"2471",15599,1999,"Ramiriquí","Boyacá",3,1,1,1
"2472",15600,1999,"Ráquira","Boyacá",0,0,0,0
"2473",15621,1999,"Rondón","Boyacá",0,0,0,0
"2474",15632,1999,"Saboyá","Boyacá",0,0,0,0
"2475",15638,1999,"Sáchica","Boyacá",0,0,0,0
"2476",15646,1999,"Samacá","Boyacá",0,0,0,0
"2477",15660,1999,"San Eduardo","Boyacá",0,0,0,0
"2478",15664,1999,"San José De Pare","Boyacá",0,0,0,0
"2479",15667,1999,"San Luis De Gaceno","Boyacá",3,1,1,1
"2480",15673,1999,"San Mateo","Boyacá",0,0,0,0
"2481",15676,1999,"San Miguel De Sema","Boyacá",0,0,0,0
"2482",15681,1999,"San Pablo De Borbur","Boyacá",0,0,0,0
"2483",15686,1999,"Santana","Boyacá",0,0,0,0
"2484",15690,1999,"Santa María","Boyacá",0,0,0,0
"2485",15693,1999,"Santa Rosa De Viterbo","Boyacá",0,0,0,0
"2486",15696,1999,"Santa Sofía","Boyacá",0,0,0,0
"2487",15720,1999,"Sativanorte","Boyacá",3,1,1,1
"2488",15723,1999,"Sativasur","Boyacá",3,1,1,1
"2489",15740,1999,"Siachoque","Boyacá",0,0,0,0
"2490",15753,1999,"Soatá","Boyacá",0,0,0,0
"2491",15755,1999,"Socotá","Boyacá",1,1,0,0
"2492",15757,1999,"Socha","Boyacá",0,0,0,0
"2493",15759,1999,"Sogamoso","Boyacá",3,1,1,1
"2494",15761,1999,"Somondoco","Boyacá",0,0,0,0
"2495",15762,1999,"Sora","Boyacá",0,0,0,0
"2496",15763,1999,"Sotaquirá","Boyacá",0,0,0,0
"2497",15764,1999,"Soracá","Boyacá",0,0,0,0
"2498",15774,1999,"Susacón","Boyacá",0,0,0,0
"2499",15776,1999,"Sutamarchán","Boyacá",0,0,0,0
"2500",15778,1999,"Sutatenza","Boyacá",0,0,0,0
"2501",15790,1999,"Tasco","Boyacá",1,1,0,0
"2502",15798,1999,"Tenza","Boyacá",0,0,0,0
"2503",15804,1999,"Tibaná","Boyacá",0,0,0,0
"2504",15806,1999,"Tibasosa","Boyacá",0,0,0,0
"2505",15808,1999,"Tinjacá","Boyacá",0,0,0,0
"2506",15810,1999,"Tipacoque","Boyacá",0,0,0,0
"2507",15814,1999,"Toca","Boyacá",0,0,0,0
"2508",15816,1999,"Togüí","Boyacá",0,0,0,0
"2509",15820,1999,"Tópaga","Boyacá",0,0,0,0
"2510",15822,1999,"Tota","Boyacá",0,0,0,0
"2511",15832,1999,"Tununguá","Boyacá",0,0,0,0
"2512",15835,1999,"Turmequé","Boyacá",0,0,0,0
"2513",15837,1999,"Tuta","Boyacá",0,0,0,0
"2514",15839,1999,"Tutazá","Boyacá",0,0,0,0
"2515",15842,1999,"Umbita","Boyacá",0,0,0,0
"2516",15861,1999,"Ventaquemada","Boyacá",0,0,0,0
"2517",15879,1999,"Viracachá","Boyacá",0,0,0,0
"2518",15897,1999,"Zetaquira","Boyacá",0,0,0,0
"2519",17001,1999,"Manizales","Caldas",1,1,0,0
"2520",17013,1999,"Aguadas","Caldas",3,1,1,1
"2521",17042,1999,"Anserma","Caldas",1,1,0,0
"2522",17050,1999,"Aranzazu","Caldas",0,0,0,0
"2523",17088,1999,"Belalcázar","Caldas",3,1,1,1
"2524",17174,1999,"Chinchiná","Caldas",2,0,1,0
"2525",17272,1999,"Filadelfia","Caldas",1,1,0,0
"2526",17380,1999,"La Dorada","Caldas",2,0,1,0
"2527",17388,1999,"La Merced","Caldas",0,0,0,0
"2528",17433,1999,"Manzanares","Caldas",3,1,1,1
"2529",17442,1999,"Marmato","Caldas",0,0,0,0
"2530",17444,1999,"Marquetalia","Caldas",0,0,0,0
"2531",17446,1999,"Marulanda","Caldas",0,0,0,0
"2532",17486,1999,"Neira","Caldas",0,0,0,0
"2533",17495,1999,"Norcasia","Caldas",0,0,0,0
"2534",17513,1999,"Pácora","Caldas",0,0,0,0
"2535",17524,1999,"Palestina","Caldas",2,0,1,0
"2536",17541,1999,"Pensilvania","Caldas",1,1,0,0
"2537",17614,1999,"Riosucio","Caldas",3,1,1,1
"2538",17616,1999,"Risaralda","Caldas",0,0,0,0
"2539",17653,1999,"Salamina","Caldas",1,1,0,0
"2540",17662,1999,"Samaná","Caldas",3,1,1,1
"2541",17665,1999,"San José","Caldas",3,1,1,1
"2542",17777,1999,"Supía","Caldas",1,1,0,0
"2543",17867,1999,"Victoria","Caldas",3,1,1,1
"2544",17873,1999,"Villamaría","Caldas",0,0,0,0
"2545",17877,1999,"Viterbo","Caldas",0,0,0,0
"2546",18001,1999,"Florencia","Caquetá",1,1,0,0
"2547",18029,1999,"Albania","Caquetá",0,0,0,0
"2548",18094,1999,"Belén De Los Andaquies","Caquetá",1,1,0,0
"2549",18150,1999,"Cartagena Del Chairá","Caquetá",3,1,1,1
"2550",18205,1999,"Curillo","Caquetá",1,1,0,0
"2551",18247,1999,"El Doncello","Caquetá",1,1,0,0
"2552",18256,1999,"El Paujil","Caquetá",1,1,0,0
"2553",18410,1999,"La Montañita","Caquetá",1,1,0,0
"2554",18460,1999,"Milán","Caquetá",1,1,0,0
"2555",18479,1999,"Morelia","Caquetá",2,0,1,0
"2556",18592,1999,"Puerto Rico","Caquetá",1,1,0,0
"2557",18610,1999,"San José Del Fragua","Caquetá",3,1,1,1
"2558",18753,1999,"San Vicente Del Caguán","Caquetá",1,1,0,0
"2559",18756,1999,"Solano","Caquetá",1,1,0,0
"2560",18785,1999,"Solita","Caquetá",1,1,0,0
"2561",18860,1999,"Valparaíso","Caquetá",1,1,0,0
"2562",19001,1999,"Popayán","Cauca",1,1,0,0
"2563",19022,1999,"Almaguer","Cauca",3,1,1,1
"2564",19050,1999,"Argelia","Cauca",3,1,1,1
"2565",19075,1999,"Balboa","Cauca",0,0,0,0
"2566",19100,1999,"Bolívar","Cauca",1,1,0,0
"2567",19110,1999,"Buenos Aires","Cauca",3,1,1,1
"2568",19130,1999,"Cajibío","Cauca",1,1,0,0
"2569",19137,1999,"Caldono","Cauca",1,1,0,0
"2570",19142,1999,"Caloto","Cauca",1,1,0,0
"2571",19212,1999,"Corinto","Cauca",0,0,0,0
"2572",19256,1999,"El Tambo","Cauca",1,1,0,0
"2573",19290,1999,"Florencia","Cauca",0,0,0,0
"2574",19318,1999,"Guapi","Cauca",0,0,0,0
"2575",19355,1999,"Inzá","Cauca",0,0,0,0
"2576",19364,1999,"Jambaló","Cauca",1,1,0,0
"2577",19392,1999,"La Sierra","Cauca",1,1,0,0
"2578",19397,1999,"La Vega","Cauca",1,1,0,0
"2579",19418,1999,"López","Cauca",0,0,0,0
"2580",19450,1999,"Mercaderes","Cauca",3,1,1,1
"2581",19455,1999,"Miranda","Cauca",3,1,1,1
"2582",19473,1999,"Morales","Cauca",3,1,1,1
"2583",19513,1999,"Padilla","Cauca",0,0,0,0
"2584",19517,1999,"Paez","Cauca",3,1,1,1
"2585",19532,1999,"Patía","Cauca",1,1,0,0
"2586",19533,1999,"Piamonte","Cauca",0,0,0,0
"2587",19548,1999,"Piendamó","Cauca",1,1,0,0
"2588",19573,1999,"Puerto Tejada","Cauca",0,0,0,0
"2589",19585,1999,"Puracé","Cauca",1,1,0,0
"2590",19622,1999,"Rosas","Cauca",1,1,0,0
"2591",19693,1999,"San Sebastián","Cauca",0,0,0,0
"2592",19698,1999,"Santander De Quilichao","Cauca",1,1,0,0
"2593",19701,1999,"Santa Rosa","Cauca",3,1,1,1
"2594",19743,1999,"Silvia","Cauca",1,1,0,0
"2595",19760,1999,"Sotara","Cauca",0,0,0,0
"2596",19780,1999,"Suárez","Cauca",0,0,0,0
"2597",19785,1999,"Sucre","Cauca",0,0,0,0
"2598",19807,1999,"Timbío","Cauca",3,1,1,1
"2599",19809,1999,"Timbiquí","Cauca",0,0,0,0
"2600",19821,1999,"Toribio","Cauca",1,1,0,0
"2601",19824,1999,"Totoró","Cauca",1,1,0,0
"2602",19845,1999,"Villa Rica","Cauca",0,0,0,0
"2603",20001,1999,"Valledupar","Cesar",3,1,1,1
"2604",20011,1999,"Aguachica","Cesar",3,1,1,1
"2605",20013,1999,"Agustín Codazzi","Cesar",3,1,1,1
"2606",20032,1999,"Astrea","Cesar",0,0,0,0
"2607",20045,1999,"Becerril","Cesar",3,1,1,1
"2608",20060,1999,"Bosconia","Cesar",3,1,1,1
"2609",20175,1999,"Chimichagua","Cesar",3,1,1,1
"2610",20178,1999,"Chiriguaná","Cesar",1,1,0,0
"2611",20228,1999,"Curumaní","Cesar",3,1,1,1
"2612",20238,1999,"El Copey","Cesar",1,1,0,0
"2613",20250,1999,"El Paso","Cesar",1,1,0,0
"2614",20295,1999,"Gamarra","Cesar",1,1,0,0
"2615",20310,1999,"González","Cesar",1,1,0,0
"2616",20383,1999,"La Gloria","Cesar",1,1,0,0
"2617",20400,1999,"La Jagua De Ibirico","Cesar",3,1,1,1
"2618",20443,1999,"Manaure","Cesar",0,0,0,0
"2619",20517,1999,"Pailitas","Cesar",1,1,0,0
"2620",20550,1999,"Pelaya","Cesar",1,1,0,0
"2621",20570,1999,"Pueblo Bello","Cesar",3,1,1,1
"2622",20614,1999,"Río De Oro","Cesar",3,1,1,1
"2623",20621,1999,"La Paz","Cesar",1,1,0,0
"2624",20710,1999,"San Alberto","Cesar",3,1,1,1
"2625",20750,1999,"San Diego","Cesar",3,1,1,1
"2626",20770,1999,"San Martín","Cesar",3,1,1,1
"2627",20787,1999,"Tamalameque","Cesar",0,0,0,0
"2628",23001,1999,"Montería","Córdoba",2,0,1,0
"2629",23068,1999,"Ayapel","Córdoba",0,0,0,0
"2630",23079,1999,"Buenavista","Córdoba",0,0,0,0
"2631",23090,1999,"Canalete","Córdoba",0,0,0,0
"2632",23162,1999,"Cereté","Córdoba",0,0,0,0
"2633",23168,1999,"Chimá","Córdoba",0,0,0,0
"2634",23182,1999,"Chinú","Córdoba",0,0,0,0
"2635",23189,1999,"Ciénaga De Oro","Córdoba",0,0,0,0
"2636",23300,1999,"Cotorra","Córdoba",0,0,0,0
"2637",23350,1999,"La Apartada","Córdoba",0,0,0,0
"2638",23417,1999,"Lorica","Córdoba",0,0,0,0
"2639",23419,1999,"Los Córdobas","Córdoba",2,0,1,0
"2640",23464,1999,"Momil","Córdoba",2,0,1,0
"2641",23466,1999,"Montelíbano","Córdoba",3,1,1,1
"2642",23500,1999,"Moñitos","Córdoba",0,0,0,0
"2643",23555,1999,"Planeta Rica","Córdoba",0,0,0,0
"2644",23570,1999,"Pueblo Nuevo","Córdoba",3,1,1,1
"2645",23574,1999,"Puerto Escondido","Córdoba",0,0,0,0
"2646",23580,1999,"Puerto Libertador","Córdoba",3,1,1,1
"2647",23586,1999,"Purísima","Córdoba",0,0,0,0
"2648",23660,1999,"Sahagún","Córdoba",0,0,0,0
"2649",23670,1999,"San Andrés Sotavento","Córdoba",0,0,0,0
"2650",23672,1999,"San Antero","Córdoba",0,0,0,0
"2651",23675,1999,"San Bernardo Del Viento","Córdoba",0,0,0,0
"2652",23678,1999,"San Carlos","Córdoba",0,0,0,0
"2653",23682,1999,"San Jose de Ure","Cordoba",0,0,0,0
"2654",23686,1999,"San Pelayo","Córdoba",0,0,0,0
"2655",23807,1999,"Tierralta","Córdoba",3,1,1,1
"2656",23815,1999,"Tuchin","Cordoba",0,0,0,0
"2657",23855,1999,"Valencia","Córdoba",3,1,1,1
"2658",25001,1999,"Agua De Dios","Cundinamarca",0,0,0,0
"2659",25019,1999,"Albán","Cundinamarca",0,0,0,0
"2660",25035,1999,"Anapoima","Cundinamarca",0,0,0,0
"2661",25040,1999,"Anolaima","Cundinamarca",0,0,0,0
"2662",25053,1999,"Arbeláez","Cundinamarca",0,0,0,0
"2663",25086,1999,"Beltrán","Cundinamarca",0,0,0,0
"2664",25095,1999,"Bituima","Cundinamarca",0,0,0,0
"2665",25099,1999,"Bojacá","Cundinamarca",0,0,0,0
"2666",25120,1999,"Cabrera","Cundinamarca",1,1,0,0
"2667",25123,1999,"Cachipay","Cundinamarca",0,0,0,0
"2668",25126,1999,"Cajicá","Cundinamarca",0,0,0,0
"2669",25148,1999,"Caparrapí","Cundinamarca",1,1,0,0
"2670",25151,1999,"Caqueza","Cundinamarca",3,1,1,1
"2671",25154,1999,"Carmen De Carupa","Cundinamarca",0,0,0,0
"2672",25168,1999,"Chaguaní","Cundinamarca",0,0,0,0
"2673",25175,1999,"Chía","Cundinamarca",0,0,0,0
"2674",25178,1999,"Chipaque","Cundinamarca",0,0,0,0
"2675",25181,1999,"Choachí","Cundinamarca",0,0,0,0
"2676",25183,1999,"Chocontá","Cundinamarca",0,0,0,0
"2677",25200,1999,"Cogua","Cundinamarca",0,0,0,0
"2678",25214,1999,"Cota","Cundinamarca",0,0,0,0
"2679",25224,1999,"Cucunubá","Cundinamarca",0,0,0,0
"2680",25245,1999,"El Colegio","Cundinamarca",1,1,0,0
"2681",25258,1999,"El Peñón","Cundinamarca",0,0,0,0
"2682",25260,1999,"El Rosal","Cundinamarca",0,0,0,0
"2683",25269,1999,"Facatativá","Cundinamarca",0,0,0,0
"2684",25279,1999,"Fomeque","Cundinamarca",0,0,0,0
"2685",25281,1999,"Fosca","Cundinamarca",0,0,0,0
"2686",25286,1999,"Funza","Cundinamarca",0,0,0,0
"2687",25288,1999,"Fúquene","Cundinamarca",0,0,0,0
"2688",25290,1999,"Fusagasugá","Cundinamarca",0,0,0,0
"2689",25293,1999,"Gachala","Cundinamarca",0,0,0,0
"2690",25295,1999,"Gachancipá","Cundinamarca",0,0,0,0
"2691",25297,1999,"Gachetá","Cundinamarca",0,0,0,0
"2692",25299,1999,"Gama","Cundinamarca",0,0,0,0
"2693",25307,1999,"Girardot","Cundinamarca",0,0,0,0
"2694",25312,1999,"Granada","Cundinamarca",0,0,0,0
"2695",25317,1999,"Guachetá","Cundinamarca",0,0,0,0
"2696",25320,1999,"Guaduas","Cundinamarca",1,1,0,0
"2697",25322,1999,"Guasca","Cundinamarca",1,1,0,0
"2698",25324,1999,"Guataquí","Cundinamarca",0,0,0,0
"2699",25326,1999,"Guatavita","Cundinamarca",0,0,0,0
"2700",25328,1999,"Guayabal De Siquima","Cundinamarca",0,0,0,0
"2701",25335,1999,"Guayabetal","Cundinamarca",0,0,0,0
"2702",25339,1999,"Gutiérrez","Cundinamarca",0,0,0,0
"2703",25368,1999,"Jerusalén","Cundinamarca",0,0,0,0
"2704",25372,1999,"Junín","Cundinamarca",0,0,0,0
"2705",25377,1999,"La Calera","Cundinamarca",1,1,0,0
"2706",25386,1999,"La Mesa","Cundinamarca",0,0,0,0
"2707",25394,1999,"La Palma","Cundinamarca",1,1,0,0
"2708",25398,1999,"La Peña","Cundinamarca",1,1,0,0
"2709",25402,1999,"La Vega","Cundinamarca",0,0,0,0
"2710",25407,1999,"Lenguazaque","Cundinamarca",0,0,0,0
"2711",25426,1999,"Macheta","Cundinamarca",3,1,1,1
"2712",25430,1999,"Madrid","Cundinamarca",0,0,0,0
"2713",25436,1999,"Manta","Cundinamarca",1,1,0,0
"2714",25438,1999,"Medina","Cundinamarca",0,0,0,0
"2715",25473,1999,"Mosquera","Cundinamarca",0,0,0,0
"2716",25483,1999,"Nariño","Cundinamarca",0,0,0,0
"2717",25486,1999,"Nemocón","Cundinamarca",0,0,0,0
"2718",25488,1999,"Nilo","Cundinamarca",0,0,0,0
"2719",25489,1999,"Nimaima","Cundinamarca",0,0,0,0
"2720",25491,1999,"Nocaima","Cundinamarca",0,0,0,0
"2721",25506,1999,"Venecia","Cundinamarca",1,1,0,0
"2722",25513,1999,"Pacho","Cundinamarca",0,0,0,0
"2723",25518,1999,"Paime","Cundinamarca",0,0,0,0
"2724",25524,1999,"Pandi","Cundinamarca",0,0,0,0
"2725",25530,1999,"Paratebueno","Cundinamarca",0,0,0,0
"2726",25535,1999,"Pasca","Cundinamarca",0,0,0,0
"2727",25572,1999,"Puerto Salgar","Cundinamarca",0,0,0,0
"2728",25580,1999,"Pulí","Cundinamarca",0,0,0,0
"2729",25592,1999,"Quebradanegra","Cundinamarca",0,0,0,0
"2730",25594,1999,"Quetame","Cundinamarca",1,1,0,0
"2731",25596,1999,"Quipile","Cundinamarca",1,1,0,0
"2732",25599,1999,"Apulo","Cundinamarca",0,0,0,0
"2733",25612,1999,"Ricaurte","Cundinamarca",0,0,0,0
"2734",25645,1999,"San Antonio Del Tequendama","Cundinamarca",0,0,0,0
"2735",25649,1999,"San Bernardo","Cundinamarca",0,0,0,0
"2736",25653,1999,"San Cayetano","Cundinamarca",0,0,0,0
"2737",25658,1999,"San Francisco","Cundinamarca",0,0,0,0
"2738",25662,1999,"San Juan De Río Seco","Cundinamarca",0,0,0,0
"2739",25718,1999,"Sasaima","Cundinamarca",0,0,0,0
"2740",25736,1999,"Sesquilé","Cundinamarca",0,0,0,0
"2741",25740,1999,"Sibaté","Cundinamarca",0,0,0,0
"2742",25743,1999,"Silvania","Cundinamarca",0,0,0,0
"2743",25745,1999,"Simijaca","Cundinamarca",0,0,0,0
"2744",25754,1999,"Soacha","Cundinamarca",1,1,0,0
"2745",25758,1999,"Sopó","Cundinamarca",0,0,0,0
"2746",25769,1999,"Subachoque","Cundinamarca",0,0,0,0
"2747",25772,1999,"Suesca","Cundinamarca",0,0,0,0
"2748",25777,1999,"Supatá","Cundinamarca",0,0,0,0
"2749",25779,1999,"Susa","Cundinamarca",0,0,0,0
"2750",25781,1999,"Sutatausa","Cundinamarca",0,0,0,0
"2751",25785,1999,"Tabio","Cundinamarca",0,0,0,0
"2752",25793,1999,"Tausa","Cundinamarca",0,0,0,0
"2753",25797,1999,"Tena","Cundinamarca",0,0,0,0
"2754",25799,1999,"Tenjo","Cundinamarca",0,0,0,0
"2755",25805,1999,"Tibacuy","Cundinamarca",1,1,0,0
"2756",25807,1999,"Tibirita","Cundinamarca",0,0,0,0
"2757",25815,1999,"Tocaima","Cundinamarca",3,1,1,1
"2758",25817,1999,"Tocancipá","Cundinamarca",0,0,0,0
"2759",25823,1999,"Topaipí","Cundinamarca",0,0,0,0
"2760",25839,1999,"Ubalá","Cundinamarca",0,0,0,0
"2761",25841,1999,"Ubaque","Cundinamarca",0,0,0,0
"2762",25843,1999,"Villa De San Diego De Ubate","Cundinamarca",0,0,0,0
"2763",25845,1999,"Une","Cundinamarca",0,0,0,0
"2764",25851,1999,"Útica","Cundinamarca",0,0,0,0
"2765",25862,1999,"Vergara","Cundinamarca",0,0,0,0
"2766",25867,1999,"Vianí","Cundinamarca",3,1,1,1
"2767",25871,1999,"Villagómez","Cundinamarca",3,1,1,1
"2768",25873,1999,"Villapinzón","Cundinamarca",0,0,0,0
"2769",25875,1999,"Villeta","Cundinamarca",0,0,0,0
"2770",25878,1999,"Viotá","Cundinamarca",3,1,1,1
"2771",25885,1999,"Yacopí","Cundinamarca",3,1,1,1
"2772",25898,1999,"Zipacón","Cundinamarca",0,0,0,0
"2773",25899,1999,"Zipaquirá","Cundinamarca",0,0,0,0
"2774",27001,1999,"Quibdó","Chocó",3,1,1,1
"2775",27006,1999,"Acandí","Chocó",1,1,0,0
"2776",27025,1999,"Alto Baudo","Chocó",0,0,0,0
"2777",27050,1999,"Atrato","Chocó",0,0,0,0
"2778",27073,1999,"Bagadó","Chocó",3,1,1,1
"2779",27075,1999,"Bahía Solano","Chocó",0,0,0,0
"2780",27077,1999,"Bajo Baudó","Chocó",0,0,0,0
"2781",27099,1999,"Bojaya","Chocó",3,1,1,1
"2782",27135,1999,"El Cantón Del San Pablo","Chocó",0,0,0,0
"2783",27150,1999,"Carmen Del Darien","Chocó",0,0,0,0
"2784",27160,1999,"Cértegui","Chocó",0,0,0,0
"2785",27205,1999,"Condoto","Chocó",3,1,1,1
"2786",27245,1999,"El Carmen De Atrato","Chocó",1,1,0,0
"2787",27250,1999,"El Litoral Del San Juan","Chocó",0,0,0,0
"2788",27361,1999,"Istmina","Chocó",0,0,0,0
"2789",27372,1999,"Juradó","Chocó",3,1,1,1
"2790",27413,1999,"Lloró","Chocó",0,0,0,0
