"","mun","year","FARC","AUC","ELN","ERP","ERG","EPL","BACRIM","Guerrilla","Paramilitaries"
"508",25398,1994,1,1,0,0,0,0,0,1,1
"509",25402,1994,0,1,0,0,0,0,0,0,1
"510",25407,1994,0,1,0,0,0,0,0,0,1
"511",25426,1994,0,1,0,0,0,0,0,0,1
"512",25430,1994,0,1,0,0,0,0,0,0,1
"513",25436,1994,0,1,0,0,0,0,0,0,1
"514",25438,1994,1,1,0,0,0,0,0,1,1
"515",25473,1994,0,1,0,0,0,0,0,0,1
"516",25483,1994,0,1,0,0,0,0,0,0,1
"517",25486,1994,0,1,0,0,0,0,0,0,1
"518",25488,1994,0,1,0,0,0,0,0,0,1
"519",25489,1994,0,1,0,0,0,0,0,0,1
"520",25491,1994,1,1,0,0,0,0,0,1,1
"521",25506,1994,1,1,0,0,0,0,0,1,1
"522",25513,1994,1,1,0,0,0,0,0,1,1
"523",25518,1994,0,1,0,0,0,0,0,0,1
"524",25524,1994,0,1,0,0,0,0,0,0,1
"525",25530,1994,0,1,0,0,0,0,0,0,1
"526",25535,1994,1,1,0,0,0,0,0,1,1
"527",25572,1994,0,1,0,0,0,0,0,0,1
"528",25580,1994,0,1,0,0,0,0,0,0,1
"529",25592,1994,0,1,0,0,0,0,0,0,1
"530",25594,1994,1,1,0,0,0,0,0,1,1
"531",25596,1994,1,1,0,0,0,0,0,1,1
"532",25599,1994,0,1,0,0,0,0,0,0,1
"533",25612,1994,0,1,0,0,0,0,0,0,1
"534",25645,1994,0,1,0,0,0,0,0,0,1
"535",25649,1994,1,1,0,0,0,0,0,1,1
"536",25653,1994,0,1,0,0,0,0,0,0,1
"537",25658,1994,0,1,0,0,0,0,0,0,1
"538",25662,1994,1,1,0,0,0,0,0,1,1
"539",25718,1994,0,1,0,0,0,0,0,0,1
"540",25736,1994,0,1,0,0,0,0,0,0,1
"541",25740,1994,1,1,0,0,0,0,0,1,1
"542",25743,1994,1,1,0,0,0,0,0,1,1
"543",25745,1994,1,1,0,0,0,0,0,1,1
"544",25754,1994,1,1,0,0,0,0,0,1,1
"545",25758,1994,0,1,0,0,0,0,0,0,1
"546",25769,1994,0,1,0,0,0,0,0,0,1
"547",25772,1994,0,1,0,0,0,0,0,0,1
"548",25777,1994,0,1,0,0,0,0,0,0,1
"549",25779,1994,0,1,0,0,0,0,0,0,1
"550",25781,1994,0,1,0,0,0,0,0,0,1
"551",25785,1994,0,1,0,0,0,0,0,0,1
"552",25793,1994,0,1,0,0,0,0,0,0,1
"553",25797,1994,0,1,0,0,0,0,0,0,1
"554",25799,1994,0,1,0,0,0,0,0,0,1
"555",25805,1994,1,1,0,0,0,0,0,1,1
"556",25807,1994,0,1,0,0,0,0,0,0,1
"557",25815,1994,0,1,0,0,0,0,0,0,1
"558",25817,1994,0,1,0,0,0,0,0,0,1
"559",25823,1994,0,1,0,0,0,0,0,0,1
"560",25839,1994,1,1,0,0,0,0,0,1,1
"561",25841,1994,0,1,0,0,0,0,0,0,1
"562",25843,1994,0,1,0,0,0,0,0,0,1
"563",25845,1994,1,1,0,0,0,0,0,1,1
"564",25851,1994,1,1,0,0,0,0,0,1,1
"565",25862,1994,0,1,0,0,0,0,0,0,1
"566",25867,1994,1,1,0,0,0,0,0,1,1
"567",25871,1994,0,1,0,0,0,0,0,0,1
"568",25873,1994,0,1,0,0,0,0,0,0,1
"569",25875,1994,1,1,0,0,0,0,0,1,1
"570",25878,1994,1,1,0,0,0,0,0,1,1
"571",25885,1994,0,1,0,0,0,0,0,0,1
"572",25898,1994,0,1,0,0,0,0,0,0,1
"573",25899,1994,0,1,0,0,0,0,0,0,1
"574",27001,1994,1,1,1,0,0,0,0,1,1
"575",27006,1994,1,1,0,0,0,0,0,1,1
"576",27025,1994,0,1,0,0,0,0,0,0,1
"577",27050,1994,0,1,1,0,0,0,0,1,1
"578",27073,1994,0,1,1,0,0,0,0,1,1
"579",27075,1994,0,1,0,0,0,0,0,0,1
"580",27077,1994,0,1,1,0,0,0,0,1,1
"581",27099,1994,0,1,0,0,0,0,0,0,1
"582",27135,1994,0,1,0,0,0,0,0,0,1
"583",27150,1994,0,1,1,0,0,0,0,1,1
"584",27160,1994,0,1,1,0,0,0,0,1,1
"585",27205,1994,0,1,1,0,0,0,0,1,1
"586",27245,1994,1,1,1,0,0,0,0,1,1
"587",27250,1994,0,1,0,0,0,0,0,0,1
"588",27361,1994,0,1,0,0,0,0,0,0,1
"589",27372,1994,1,1,0,0,0,0,0,1,1
"590",27413,1994,0,1,0,0,0,0,0,0,1
"591",27425,1994,0,1,1,0,0,0,0,1,1
"592",27430,1994,0,1,1,0,0,0,0,1,1
"593",27450,1994,0,1,1,0,0,0,0,1,1
"594",27491,1994,0,1,0,0,0,0,0,0,1
"595",27495,1994,0,1,0,0,0,0,0,0,1
"596",27580,1994,0,1,1,0,0,0,0,1,1
"597",27600,1994,0,1,1,0,0,0,0,1,1
"598",27615,1994,1,1,0,0,0,0,0,1,1
"599",27660,1994,0,1,0,0,0,0,0,0,1
"600",27745,1994,0,1,0,0,0,0,0,0,1
"601",27787,1994,0,1,1,0,0,0,0,1,1
"602",27800,1994,1,1,0,0,0,0,0,1,1
"603",27810,1994,0,1,1,0,0,0,0,1,1
"604",41001,1994,1,1,0,0,0,0,0,1,1
"605",41006,1994,0,1,0,0,0,0,0,0,1
"606",41013,1994,0,1,0,0,0,0,0,0,1
"607",41016,1994,1,1,0,0,0,0,0,1,1
"608",41020,1994,1,1,0,0,0,0,0,1,1
"609",41026,1994,0,1,0,0,0,0,0,0,1
"610",41078,1994,1,1,1,0,0,0,0,1,1
"611",41132,1994,0,1,0,0,0,0,0,0,1
"612",41206,1994,1,1,0,0,0,0,0,1,1
"613",41244,1994,0,1,0,0,0,0,0,0,1
"614",41298,1994,1,1,0,0,0,0,0,1,1
"615",41306,1994,1,1,0,0,0,0,0,1,1
"616",41319,1994,1,1,0,0,0,0,0,1,1
"617",41349,1994,1,1,0,0,0,0,0,1,1
"618",41357,1994,1,1,0,0,0,0,0,1,1
"619",41359,1994,1,1,0,0,0,0,0,1,1
"620",41378,1994,0,1,0,0,0,0,0,0,1
"621",41396,1994,1,1,0,0,0,0,0,1,1
"622",41483,1994,0,1,0,0,0,0,0,0,1
"623",41503,1994,0,1,0,0,0,0,0,0,1
"624",41518,1994,0,1,0,0,0,0,0,0,1
"625",41524,1994,0,1,0,0,0,0,0,0,1
"626",41530,1994,0,1,0,0,0,0,0,0,1
"627",41548,1994,0,1,0,0,0,0,0,0,1
"628",41551,1994,1,1,0,0,0,0,0,1,1
"629",41615,1994,1,1,0,0,0,0,0,1,1
"630",41660,1994,1,1,0,0,0,0,0,1,1
"631",41668,1994,1,1,0,0,0,0,0,1,1
"632",41676,1994,0,1,0,0,0,0,0,0,1
"633",41770,1994,0,1,0,0,0,0,0,0,1
"634",41791,1994,0,1,0,0,0,0,0,0,1
"635",41797,1994,0,1,0,0,0,0,0,0,1
"636",41799,1994,1,1,0,0,0,0,0,1,1
"637",41801,1994,0,1,0,0,0,0,0,0,1
"638",41807,1994,1,1,0,0,0,0,0,1,1
"639",41872,1994,0,1,0,0,0,0,0,0,1
"640",41885,1994,0,1,0,0,0,0,0,0,1
"641",44001,1994,1,1,0,0,0,0,0,1,1
"642",44035,1994,0,1,1,0,0,0,0,1,1
"643",44078,1994,0,1,1,0,0,0,0,1,1
"644",44090,1994,0,1,1,0,0,0,0,1,1
"645",44098,1994,0,1,1,0,0,0,0,1,1
"646",44110,1994,0,1,0,0,0,0,0,0,1
"647",44279,1994,0,1,0,0,0,0,0,0,1
"648",44378,1994,0,1,1,0,0,0,0,1,1
"649",44420,1994,0,1,1,0,0,0,0,1,1
"650",44430,1994,0,1,0,0,0,0,0,0,1
"651",44560,1994,0,1,0,0,0,0,0,0,1
"652",44650,1994,1,1,0,0,0,0,0,1,1
"653",44847,1994,0,1,0,0,0,0,0,0,1
"654",44855,1994,1,1,1,0,0,0,0,1,1
"655",44874,1994,1,1,0,0,0,0,0,1,1
"656",47001,1994,1,1,1,0,0,0,0,1,1
"657",47030,1994,0,1,1,0,0,0,0,1,1
"658",47053,1994,1,1,0,0,0,0,0,1,1
"659",47058,1994,0,1,0,0,0,0,0,0,1
"660",47161,1994,0,1,0,0,0,0,0,0,1
"661",47170,1994,0,1,0,0,0,0,0,0,1
"662",47189,1994,1,1,1,0,0,0,0,1,1
"663",47205,1994,0,1,1,0,0,0,0,1,1
"664",47245,1994,0,1,1,0,0,0,0,1,1
"665",47258,1994,0,1,0,0,0,0,0,0,1
"666",47268,1994,0,1,1,0,0,0,0,1,1
"667",47288,1994,1,1,1,0,0,0,0,1,1
"668",47318,1994,0,1,0,0,0,0,0,0,1
"669",47460,1994,0,1,1,0,0,0,0,1,1
"670",47541,1994,0,1,0,0,0,0,0,0,1
"671",47545,1994,0,1,1,0,0,0,0,1,1
"672",47551,1994,1,1,1,0,0,0,0,1,1
"673",47555,1994,0,1,1,0,0,0,0,1,1
"674",47570,1994,0,1,0,0,0,0,0,0,1
"675",47605,1994,0,1,0,0,0,0,0,0,1
"676",47660,1994,0,1,1,0,0,0,0,1,1
"677",47675,1994,0,1,0,0,0,0,0,0,1
"678",47692,1994,0,1,0,0,0,0,0,0,1
"679",47703,1994,0,1,0,0,0,0,0,0,1
"680",47707,1994,0,1,0,0,0,0,0,0,1
"681",47720,1994,0,1,1,0,0,0,0,1,1
"682",47745,1994,0,1,0,0,0,0,0,0,1
"683",47798,1994,0,1,0,0,0,0,0,0,1
"684",47960,1994,0,1,1,0,0,0,0,1,1
"685",47980,1994,0,1,1,0,0,0,0,1,1
"686",50001,1994,1,1,0,0,0,0,0,1,1
"687",50006,1994,1,1,0,0,0,0,0,1,1
"688",50110,1994,0,1,0,0,0,0,0,0,1
"689",50124,1994,0,1,0,0,0,0,0,0,1
"690",50150,1994,0,1,0,0,0,0,0,0,1
"691",50223,1994,1,1,0,0,0,0,0,1,1
"692",50226,1994,1,1,0,0,0,0,0,1,1
"693",50245,1994,0,1,0,0,0,0,0,0,1
"694",50251,1994,1,1,0,0,0,0,0,1,1
"695",50270,1994,0,1,0,0,0,0,0,0,1
"696",50287,1994,1,1,0,0,0,0,0,1,1
"697",50313,1994,0,1,0,0,0,0,0,0,1
"698",50318,1994,1,1,0,0,0,0,0,1,1
"699",50325,1994,0,1,0,0,0,0,0,0,1
"700",50330,1994,1,1,0,0,0,0,0,1,1
"701",50350,1994,0,1,0,0,0,0,0,0,1
"702",50370,1994,1,1,0,0,0,0,0,1,1
"703",50400,1994,1,1,0,0,0,0,0,1,1
"704",50450,1994,0,1,0,0,0,0,0,0,1
"705",50568,1994,0,1,0,0,0,0,0,0,1
"706",50573,1994,0,1,0,0,0,0,0,0,1
"707",50577,1994,1,1,0,0,0,0,0,1,1
"708",50590,1994,1,1,0,0,0,0,0,1,1
"709",50606,1994,1,1,0,0,0,0,0,1,1
"710",50680,1994,0,1,0,0,0,0,0,0,1
"711",50683,1994,1,1,0,0,0,0,0,1,1
"712",50686,1994,1,1,0,0,0,0,0,1,1
"713",50689,1994,1,1,0,0,0,0,0,1,1
"714",50711,1994,1,1,0,0,0,0,0,1,1
"715",52001,1994,1,1,1,0,0,0,0,1,1
"716",52019,1994,0,1,0,0,0,0,0,0,1
"717",52022,1994,0,1,0,0,0,0,0,0,1
"718",52036,1994,0,1,0,0,0,0,0,0,1
"719",52051,1994,1,1,0,0,0,0,0,1,1
"720",52079,1994,1,1,1,0,0,0,0,1,1
"721",52083,1994,0,1,0,0,0,0,0,0,1
"722",52110,1994,0,1,0,0,0,0,0,0,1
"723",52203,1994,1,1,0,0,0,0,0,1,1
"724",52207,1994,0,1,0,0,0,0,0,0,1
"725",52210,1994,0,1,0,0,0,0,0,0,1
"726",52215,1994,1,1,0,0,0,0,0,1,1
"727",52224,1994,0,1,1,0,0,0,0,1,1
"728",52227,1994,0,1,1,0,0,0,0,1,1
"729",52233,1994,0,1,0,0,0,0,0,0,1
"730",52240,1994,0,1,0,0,0,0,0,0,1
"731",52250,1994,0,1,0,0,0,0,0,0,1
"732",52254,1994,0,1,1,0,0,0,0,1,1
"733",52256,1994,1,1,0,0,0,0,0,1,1
"734",52258,1994,0,1,0,0,0,0,0,0,1
"735",52260,1994,0,1,0,0,0,0,0,0,1
"736",52287,1994,0,1,0,0,0,0,0,0,1
"737",52317,1994,0,1,0,0,0,0,0,0,1
"738",52320,1994,0,1,0,0,0,0,0,0,1
"739",52323,1994,0,1,0,0,0,0,0,0,1
"740",52352,1994,0,1,0,0,0,0,0,0,1
"741",52354,1994,1,1,0,0,0,0,0,1,1
"742",52356,1994,1,1,0,0,0,0,0,1,1
"743",52378,1994,0,1,0,0,0,0,0,0,1
"744",52381,1994,0,1,0,0,0,0,0,0,1
"745",52385,1994,0,1,0,0,0,0,0,0,1
"746",52390,1994,0,1,0,0,0,0,0,0,1
"747",52399,1994,0,1,0,0,0,0,0,0,1
"748",52405,1994,1,1,0,0,0,0,0,1,1
"749",52411,1994,0,1,1,0,0,0,0,1,1
"750",52418,1994,1,1,0,0,0,0,0,1,1
"751",52427,1994,0,1,0,0,0,0,0,0,1
"752",52435,1994,0,1,0,0,0,0,0,0,1
"753",52473,1994,0,1,0,0,0,0,0,0,1
"754",52480,1994,0,1,1,0,0,0,0,1,1
"755",52490,1994,0,1,0,0,0,0,0,0,1
"756",52506,1994,0,1,0,0,0,0,0,0,1
"757",52520,1994,0,1,0,0,0,0,0,0,1
"758",52540,1994,0,1,0,0,0,0,0,0,1
"759",52560,1994,0,1,0,0,0,0,0,0,1
"760",52565,1994,0,1,0,0,0,0,0,0,1
"761",52573,1994,1,1,0,0,0,0,0,1,1
"762",52585,1994,0,1,0,0,0,0,0,0,1
"763",52612,1994,1,1,0,0,0,0,0,1,1
"764",52621,1994,0,1,0,0,0,0,0,0,1
"765",52678,1994,1,1,1,0,0,0,0,1,1
"766",52683,1994,1,1,0,0,0,0,0,1,1
"767",52685,1994,0,1,0,0,0,0,0,0,1
"768",52687,1994,0,1,0,0,0,0,0,0,1
"769",52693,1994,0,1,0,0,0,0,0,0,1
"770",52694,1994,0,1,0,0,0,0,0,0,1
"771",52696,1994,0,1,0,0,0,0,0,0,1
"772",52699,1994,0,1,0,0,0,0,0,0,1
"773",52720,1994,0,1,0,0,0,0,0,0,1
"774",52786,1994,0,1,0,0,0,0,0,0,1
"775",52788,1994,0,1,0,0,0,0,0,0,1
"776",52835,1994,1,1,0,0,0,0,0,1,1
"777",52838,1994,0,1,1,0,0,0,0,1,1
"778",52885,1994,0,1,0,0,0,0,0,0,1
"779",54001,1994,1,1,1,0,0,0,0,1,1
"780",54003,1994,1,1,1,0,0,0,0,1,1
"781",54051,1994,1,1,1,0,0,0,0,1,1
"782",54099,1994,0,1,0,0,0,0,0,0,1
"783",54109,1994,0,1,0,0,0,0,0,0,1
"784",54125,1994,0,1,0,0,0,0,0,0,1
"785",54128,1994,1,1,1,0,0,0,0,1,1
"786",54172,1994,0,1,0,0,0,0,0,0,1
"787",54174,1994,0,1,0,0,0,0,0,0,1
"788",54206,1994,0,1,1,0,0,0,0,1,1
"789",54223,1994,1,1,1,0,0,0,0,1,1
"790",54239,1994,0,1,0,0,0,0,0,0,1
"791",54245,1994,0,1,1,0,0,0,0,1,1
"792",54250,1994,0,1,0,0,0,0,0,0,1
"793",54261,1994,1,1,1,0,0,0,0,1,1
"794",54313,1994,0,1,0,0,0,0,0,0,1
"795",54344,1994,0,1,1,0,0,0,0,1,1
"796",54347,1994,0,1,0,0,0,0,0,0,1
"797",54377,1994,0,1,0,0,0,0,0,0,1
"798",54385,1994,0,1,0,0,0,0,0,0,1
"799",54398,1994,0,1,0,0,0,0,0,0,1
"800",54405,1994,0,1,0,0,0,0,0,0,1
"801",54418,1994,0,1,0,0,0,0,0,0,1
"802",54480,1994,0,1,0,0,0,0,0,0,1
"803",54498,1994,0,1,1,0,0,0,0,1,1
"804",54518,1994,0,1,1,0,0,0,0,1,1
"805",54520,1994,0,1,0,0,0,0,0,0,1
"806",54553,1994,0,1,0,0,0,0,0,0,1
"807",54599,1994,0,1,0,0,0,0,0,0,1
"808",54660,1994,1,1,1,0,0,0,0,1,1
"809",54670,1994,1,1,1,0,0,0,0,1,1
"810",54673,1994,0,1,0,0,0,0,0,0,1
"811",54680,1994,0,1,0,0,0,0,0,0,1
"812",54720,1994,0,1,0,0,0,0,0,0,1
"813",54743,1994,0,1,1,0,0,0,0,1,1
"814",54800,1994,1,1,1,0,0,0,0,1,1
"815",54810,1994,1,1,1,0,0,0,0,1,1
"816",54820,1994,0,1,0,0,0,0,0,0,1
"817",54871,1994,0,1,0,0,0,0,0,0,1
"818",54874,1994,0,1,1,0,0,0,0,1,1
"819",63001,1994,0,1,0,0,0,0,0,0,1
"820",63111,1994,0,1,0,0,0,0,0,0,1
"821",63130,1994,0,1,0,0,0,0,0,0,1
"822",63190,1994,0,1,0,0,0,0,0,0,1
"823",63212,1994,1,1,0,0,0,0,0,1,1
"824",63272,1994,0,1,0,0,0,0,0,0,1
"825",63302,1994,1,1,0,0,0,0,0,1,1
"826",63401,1994,0,1,0,0,0,0,0,0,1
"827",63470,1994,0,1,0,0,0,0,0,0,1
"828",63548,1994,0,1,0,0,0,0,0,0,1
"829",63594,1994,0,1,0,0,0,0,0,0,1
"830",63690,1994,1,1,0,0,0,0,0,1,1
"831",66001,1994,1,1,1,0,0,0,0,1,1
"832",66045,1994,0,1,0,0,0,0,0,0,1
"833",66075,1994,0,1,0,0,0,0,0,0,1
"834",66088,1994,1,1,0,0,0,0,0,1,1
"835",66170,1994,1,1,1,0,0,0,0,1,1
"836",66318,1994,1,1,0,0,0,0,0,1,1
"837",66383,1994,0,1,0,0,0,0,0,0,1
"838",66400,1994,0,1,0,0,0,0,0,0,1
"839",66440,1994,0,1,0,0,0,0,0,0,1
"840",66456,1994,0,1,0,0,0,0,0,0,1
"841",66572,1994,0,1,1,0,0,0,0,1,1
"842",66594,1994,1,1,0,0,0,0,0,1,1
"843",66682,1994,0,1,0,0,0,0,0,0,1
"844",66687,1994,0,1,0,0,0,0,0,0,1
"845",68001,1994,1,1,1,0,0,0,0,1,1
"846",68013,1994,0,1,0,0,0,0,0,0,1
"847",68020,1994,0,1,0,0,0,0,0,0,1
"848",68051,1994,0,1,1,0,0,0,0,1,1
"849",68077,1994,1,1,0,0,0,0,0,1,1
"850",68079,1994,0,1,0,0,0,0,0,0,1
"851",68081,1994,1,1,1,0,0,0,0,1,1
"852",68092,1994,0,1,0,0,0,0,0,0,1
"853",68101,1994,1,1,0,0,0,0,0,1,1
"854",68121,1994,0,1,0,0,0,0,0,0,1
"855",68132,1994,0,1,0,0,0,0,0,0,1
"856",68147,1994,0,1,1,0,0,0,0,1,1
"857",68152,1994,0,1,1,0,0,0,0,1,1
"858",68160,1994,1,1,0,0,0,0,0,1,1
"859",68162,1994,0,1,1,0,0,0,0,1,1
"860",68167,1994,0,1,0,0,0,0,0,0,1
"861",68169,1994,0,1,1,0,0,0,0,1,1
"862",68176,1994,0,1,0,0,0,0,0,0,1
"863",68179,1994,0,1,0,0,0,0,0,0,1
"864",68190,1994,1,1,0,0,0,0,0,1,1
"865",68207,1994,0,1,1,0,0,0,0,1,1
"866",68209,1994,1,1,0,0,0,0,0,1,1
"867",68211,1994,1,1,0,0,0,0,0,1,1
"868",68217,1994,0,1,0,0,0,0,0,0,1
"869",68229,1994,0,1,0,0,0,0,0,0,1
"870",68235,1994,0,1,0,0,0,0,0,0,1
"871",68245,1994,1,1,0,0,0,0,0,1,1
"872",68250,1994,0,1,0,0,0,0,0,0,1
"873",68255,1994,0,1,1,0,0,0,0,1,1
"874",68264,1994,1,1,0,0,0,0,0,1,1
"875",68266,1994,0,1,0,0,0,0,0,0,1
"876",68271,1994,1,1,0,0,0,0,0,1,1
"877",68276,1994,0,1,0,0,0,0,0,0,1
"878",68296,1994,0,1,0,0,0,0,0,0,1
"879",68298,1994,0,1,0,0,0,0,0,0,1
"880",68307,1994,1,1,1,0,0,0,0,1,1
"881",68318,1994,0,1,1,0,0,0,0,1,1
"882",68320,1994,1,1,0,0,0,0,0,1,1
"883",68322,1994,0,1,0,0,0,0,0,0,1
"884",68324,1994,1,1,1,0,0,0,0,1,1
"885",68327,1994,0,1,0,0,0,0,0,0,1
"886",68344,1994,0,1,0,0,0,0,0,0,1
"887",68368,1994,0,1,0,0,0,0,0,0,1
"888",68370,1994,0,1,0,0,0,0,0,0,1
"889",68377,1994,0,1,0,0,0,0,0,0,1
"890",68385,1994,1,1,0,0,0,0,0,1,1
"891",68397,1994,0,1,0,0,0,0,0,0,1
"892",68406,1994,1,1,1,0,0,0,0,1,1
"893",68418,1994,0,1,0,0,0,0,0,0,1
"894",68425,1994,0,1,1,0,0,0,0,1,1
"895",68432,1994,0,1,0,0,0,0,0,0,1
"896",68444,1994,0,1,0,0,0,0,0,0,1
"897",68464,1994,1,1,0,0,0,0,0,1,1
"898",68468,1994,0,1,0,0,0,0,0,0,1
"899",68498,1994,0,1,0,0,0,0,0,0,1
"900",68500,1994,1,1,0,0,0,0,0,1,1
"901",68502,1994,0,1,0,0,0,0,0,0,1
"902",68522,1994,0,1,0,0,0,0,0,0,1
"903",68524,1994,0,1,0,0,0,0,0,0,1
"904",68533,1994,0,1,0,0,0,0,0,0,1
"905",68547,1994,1,1,1,0,0,0,0,1,1
"906",68549,1994,0,1,0,0,0,0,0,0,1
"907",68572,1994,1,1,0,0,0,0,0,1,1
"908",68573,1994,1,1,0,0,0,0,0,1,1
"909",68575,1994,1,1,1,0,0,0,0,1,1
"910",68615,1994,1,1,1,0,0,0,0,1,1
"911",68655,1994,1,1,1,0,0,0,0,1,1
"912",68669,1994,0,1,1,0,0,0,0,1,1
"913",68673,1994,0,1,0,0,0,0,0,0,1
"914",68679,1994,0,1,0,0,0,0,0,0,1
"915",68682,1994,0,1,0,0,0,0,0,0,1
"916",68684,1994,0,1,0,0,0,0,0,0,1
"917",68686,1994,0,1,0,0,0,0,0,0,1
"918",68689,1994,1,1,1,0,0,0,0,1,1
"919",68705,1994,0,1,0,0,0,0,0,0,1
"920",68720,1994,0,1,0,0,0,0,0,0,1
"921",68745,1994,1,1,0,0,0,0,0,1,1
"922",68755,1994,1,1,0,0,0,0,0,1,1
"923",68770,1994,1,1,0,0,0,0,0,1,1
"924",68773,1994,0,1,1,0,0,0,0,1,1
"925",68780,1994,0,1,0,0,0,0,0,0,1
"926",68820,1994,0,1,0,0,0,0,0,0,1
"927",68855,1994,0,1,0,0,0,0,0,0,1
"928",68861,1994,1,1,0,0,0,0,0,1,1
"929",68867,1994,0,1,0,0,0,0,0,0,1
"930",68872,1994,0,1,1,0,0,0,0,1,1
"931",68895,1994,0,1,1,0,0,0,0,1,1
"932",70001,1994,0,1,1,0,0,0,0,1,1
"933",70110,1994,0,1,0,0,0,0,0,0,1
"934",70124,1994,0,1,0,0,0,0,0,0,1
"935",70204,1994,1,1,0,0,0,0,0,1,1
"936",70215,1994,0,1,0,0,0,0,0,0,1
"937",70221,1994,0,1,1,0,0,0,0,1,1
"938",70230,1994,0,1,0,0,0,0,0,0,1
"939",70233,1994,0,1,1,0,0,0,0,1,1
"940",70235,1994,1,1,0,0,0,0,0,1,1
"941",70265,1994,0,1,0,0,0,0,0,0,1
"942",70400,1994,0,1,0,0,0,0,0,0,1
"943",70418,1994,0,1,0,0,0,0,0,0,1
"944",70429,1994,0,1,1,0,0,0,0,1,1
"945",70473,1994,0,1,0,0,0,0,0,0,1
"946",70508,1994,1,1,0,0,0,0,0,1,1
"947",70523,1994,0,1,0,0,0,0,0,0,1
"948",70670,1994,1,1,0,0,0,0,0,1,1
"949",70678,1994,0,1,0,0,0,0,0,0,1
"950",70702,1994,0,1,0,0,0,0,0,0,1
"951",70708,1994,0,1,0,0,0,0,0,0,1
"952",70713,1994,0,1,0,0,0,0,0,0,1
"953",70717,1994,0,1,0,0,0,0,0,0,1
"954",70742,1994,1,1,0,0,0,0,0,1,1
"955",70771,1994,0,1,1,0,0,0,0,1,1
"956",70820,1994,0,1,0,0,0,0,0,0,1
"957",70823,1994,0,1,0,0,0,0,0,0,1
"958",73001,1994,1,1,1,0,0,0,0,1,1
"959",73024,1994,0,1,0,0,0,0,0,0,1
"960",73026,1994,0,1,1,0,0,0,0,1,1
"961",73030,1994,0,1,0,0,0,0,0,0,1
"962",73043,1994,0,1,0,0,0,0,0,0,1
"963",73055,1994,0,1,0,0,0,0,0,0,1
"964",73067,1994,1,1,0,0,0,0,0,1,1
"965",73124,1994,1,1,0,0,0,0,0,1,1
"966",73148,1994,0,1,0,0,0,0,0,0,1
"967",73152,1994,0,1,0,0,0,0,0,0,1
"968",73168,1994,1,1,0,0,0,0,0,1,1
"969",73200,1994,0,1,0,0,0,0,0,0,1
"970",73217,1994,0,1,0,0,0,0,0,0,1
"971",73226,1994,1,1,0,0,0,0,0,1,1
"972",73236,1994,1,1,0,0,0,0,0,1,1
"973",73268,1994,0,1,0,0,0,0,0,0,1
"974",73270,1994,0,1,1,0,0,0,0,1,1
"975",73275,1994,0,1,0,0,0,0,0,0,1
"976",73283,1994,0,1,0,0,0,0,0,0,1
"977",73319,1994,0,1,0,0,0,0,0,0,1
"978",73347,1994,0,1,0,0,0,0,0,0,1
"979",73349,1994,0,1,0,0,0,0,0,0,1
"980",73352,1994,1,1,0,0,0,0,0,1,1
"981",73408,1994,0,1,0,0,0,0,0,0,1
"982",73411,1994,0,1,1,0,0,0,0,1,1
"983",73443,1994,0,1,0,0,0,0,0,0,1
"984",73449,1994,1,1,0,0,0,0,0,1,1
"985",73461,1994,0,1,1,0,0,0,0,1,1
"986",73483,1994,1,1,0,0,0,0,0,1,1
"987",73504,1994,0,1,0,0,0,0,0,0,1
"988",73520,1994,0,1,1,0,0,0,0,1,1
"989",73547,1994,0,1,0,0,0,0,0,0,1
"990",73555,1994,1,1,0,0,0,0,0,1,1
"991",73563,1994,0,1,0,0,0,0,0,0,1
"992",73585,1994,1,1,0,0,0,0,0,1,1
"993",73616,1994,1,1,0,0,0,0,0,1,1
"994",73622,1994,1,1,1,0,0,0,0,1,1
"995",73624,1994,1,1,0,0,0,0,0,1,1
"996",73671,1994,0,1,0,0,0,0,0,0,1
"997",73675,1994,0,1,0,0,0,0,0,0,1
"998",73678,1994,0,1,0,0,0,0,0,0,1
"999",73686,1994,0,1,0,0,0,0,0,0,1
"1000",73770,1994,0,1,0,0,0,0,0,0,1
"1001",73854,1994,0,1,0,0,0,0,0,0,1
"1002",73861,1994,1,1,0,0,0,0,0,1,1
"1003",73870,1994,0,1,1,0,0,0,0,1,1
"1004",73873,1994,1,1,0,0,0,0,0,1,1
"1005",76001,1994,1,1,1,0,0,0,0,1,1
"1006",76020,1994,0,1,0,0,0,0,0,0,1
"1007",76036,1994,0,1,0,0,0,0,0,0,1
"1008",76041,1994,0,1,0,0,0,0,0,0,1
"1009",76054,1994,0,1,0,0,0,0,0,0,1
"1010",76100,1994,0,1,0,0,0,0,0,0,1
"1011",76109,1994,1,1,0,0,0,0,0,1,1
"1012",76111,1994,1,1,1,0,0,0,0,1,1
"1013",76113,1994,1,1,0,0,0,0,0,1,1
"1014",76122,1994,0,1,0,0,0,0,0,0,1
"1015",76126,1994,0,1,0,0,0,0,0,0,1
"1016",76130,1994,1,1,0,0,0,0,0,1,1
"1017",76147,1994,0,1,0,0,0,0,0,0,1
"1018",76233,1994,1,1,0,0,0,0,0,1,1
"1019",76243,1994,0,1,0,0,0,0,0,0,1
"1020",76246,1994,0,1,0,0,0,0,0,0,1
"1021",76248,1994,0,1,0,0,0,0,0,0,1
"1022",76250,1994,0,1,0,0,0,0,0,0,1
