mun,year,FARC,ELN,AUC,Guerrilla,Paramilitaries
68169,1989,0,0,0,0,0
68176,1989,0,0,0,0,0
68179,1989,0,0,0,0,0
68190,1989,0,0,0,0,0
68207,1989,0,0,0,0,0
68209,1989,0,0,0,0,0
68211,1989,0,0,0,0,0
68217,1989,0,0,0,0,0
68229,1989,0,0,0,0,0
68235,1989,0,0,0,0,0
68245,1989,0,0,0,0,0
68250,1989,0,0,0,0,0
68255,1989,0,1,0,1,0
68264,1989,0,0,0,0,0
68266,1989,0,0,0,0,0
68271,1989,0,0,0,0,0
68276,1989,0,0,0,0,0
68296,1989,0,0,0,0,0
68298,1989,0,0,0,0,0
68307,1989,0,0,0,0,0
68318,1989,0,0,0,0,0
68320,1989,0,0,0,0,0
68322,1989,0,0,0,0,0
68324,1989,0,0,0,0,0
68327,1989,0,0,0,0,0
68344,1989,0,0,0,0,0
68368,1989,0,0,0,0,0
68370,1989,0,0,0,0,0
68377,1989,1,0,0,1,0
68385,1989,0,0,0,0,0
68397,1989,0,0,0,0,0
68406,1989,0,0,0,0,0
68418,1989,0,0,0,0,0
68425,1989,0,0,0,0,0
68432,1989,0,0,0,0,0
68444,1989,0,0,0,0,0
68464,1989,0,0,0,0,0
68468,1989,0,0,0,0,0
68498,1989,0,0,0,0,0
68500,1989,0,0,0,0,0
68502,1989,0,0,0,0,0
68522,1989,0,0,0,0,0
68524,1989,0,0,0,0,0
68533,1989,0,0,0,0,0
68547,1989,0,0,0,0,0
68549,1989,0,0,0,0,0
68572,1989,0,0,0,0,0
68573,1989,0,0,0,0,0
68575,1989,0,0,0,0,0
68615,1989,0,1,0,1,0
68655,1989,0,0,0,0,0
68669,1989,0,0,0,0,0
68673,1989,0,0,0,0,0
68679,1989,0,0,0,0,0
68682,1989,0,0,0,0,0
68684,1989,0,0,0,0,0
68686,1989,0,0,0,0,0
68689,1989,0,0,0,0,0
68705,1989,0,0,0,0,0
68720,1989,0,0,0,0,0
68745,1989,0,0,0,0,0
68755,1989,0,0,0,0,0
68770,1989,0,0,0,0,0
68773,1989,0,0,0,0,0
68780,1989,0,0,0,0,0
68820,1989,0,0,0,0,0
68855,1989,0,0,0,0,0
68861,1989,0,0,0,0,0
68867,1989,0,0,0,0,0
68872,1989,0,0,0,0,0
68895,1989,0,0,0,0,0
70001,1989,0,0,0,0,0
70110,1989,0,0,0,0,0
70124,1989,0,0,0,0,0
70204,1989,0,0,0,0,0
70215,1989,0,0,0,0,0
70221,1989,0,1,0,1,0
70230,1989,0,0,0,0,0
70233,1989,0,0,0,0,0
70235,1989,0,0,0,0,0
70265,1989,0,1,0,1,0
70400,1989,0,0,0,0,0
70418,1989,0,0,0,0,0
70429,1989,0,0,0,0,0
70473,1989,0,0,0,0,0
70508,1989,0,0,0,0,0
70523,1989,0,0,0,0,0
70670,1989,0,0,0,0,0
70678,1989,0,0,0,0,0
70702,1989,0,0,0,0,0
70708,1989,0,0,0,0,0
70713,1989,0,0,0,0,0
70717,1989,0,0,0,0,0
70742,1989,0,0,0,0,0
70771,1989,0,0,0,0,0
70820,1989,0,0,0,0,0
70823,1989,0,0,0,0,0
73001,1989,0,0,0,0,0
73024,1989,0,0,0,0,0
73026,1989,0,0,0,0,0
73030,1989,0,0,0,0,0
73043,1989,0,0,0,0,0
73055,1989,0,0,0,0,0
73067,1989,0,0,0,0,0
73124,1989,0,0,0,0,0
73148,1989,0,0,0,0,0
73152,1989,0,0,0,0,0
73168,1989,0,0,0,0,0
73200,1989,0,0,0,0,0
73217,1989,0,0,0,0,0
73226,1989,0,0,0,0,0
73236,1989,0,0,0,0,0
73268,1989,0,0,0,0,0
73270,1989,0,0,0,0,0
73275,1989,0,0,0,0,0
73283,1989,0,0,0,0,0
73319,1989,0,0,0,0,0
73347,1989,0,0,0,0,0
73349,1989,0,0,0,0,0
73352,1989,0,0,0,0,0
73408,1989,0,0,0,0,0
73411,1989,0,0,0,0,0
73443,1989,0,0,0,0,0
73449,1989,0,0,0,0,0
73461,1989,0,0,0,0,0
73483,1989,0,0,0,0,0
73504,1989,0,0,0,0,0
73520,1989,0,0,0,0,0
73547,1989,0,0,0,0,0
73555,1989,0,0,0,0,0
73563,1989,0,0,0,0,0
73585,1989,0,0,0,0,0
73616,1989,0,0,0,0,0
73622,1989,0,0,0,0,0
73624,1989,0,0,0,0,0
73671,1989,0,0,0,0,0
73675,1989,0,0,0,0,0
73678,1989,0,0,0,0,0
73686,1989,0,0,0,0,0
73770,1989,0,0,0,0,0
73854,1989,0,0,0,0,0
73861,1989,0,0,0,0,0
73870,1989,0,0,0,0,0
73873,1989,0,0,0,0,0
76001,1989,0,0,0,0,0
76020,1989,0,0,0,0,0
76036,1989,0,0,0,0,0
76041,1989,0,0,0,0,0
76054,1989,0,0,0,0,0
76100,1989,0,0,0,0,0
76109,1989,0,0,0,0,0
76111,1989,0,0,0,0,0
76113,1989,1,0,0,1,0
76122,1989,0,0,0,0,0
76126,1989,0,0,0,0,0
76130,1989,0,0,0,0,0
76147,1989,0,0,0,0,0
76233,1989,0,0,0,0,0
76243,1989,0,0,0,0,0
76246,1989,0,0,0,0,0
76248,1989,0,0,0,0,0
76250,1989,0,0,0,0,0
76275,1989,0,0,0,0,0
76306,1989,0,0,0,0,0
76318,1989,0,0,0,0,0
76364,1989,0,0,0,0,0
76377,1989,0,0,0,0,0
76400,1989,0,0,0,0,0
76403,1989,0,0,0,0,0
76497,1989,0,0,0,0,0
76520,1989,0,0,0,0,0
76563,1989,0,0,0,0,0
76606,1989,0,0,0,0,0
76616,1989,0,0,0,0,0
76622,1989,0,0,0,0,0
76670,1989,0,0,0,0,0
76736,1989,0,0,0,0,0
76823,1989,0,0,0,0,0
76828,1989,0,0,0,0,0
76834,1989,0,0,0,0,0
76845,1989,0,0,0,0,0
76863,1989,0,0,0,0,0
76869,1989,0,0,0,0,0
76890,1989,0,0,0,0,0
76892,1989,0,0,0,0,0
76895,1989,0,0,0,0,0
81001,1989,0,0,0,0,0
81065,1989,0,1,0,1,0
81220,1989,0,0,0,0,0
81300,1989,0,1,0,1,0
81591,1989,0,0,0,0,0
81736,1989,0,0,0,0,0
81794,1989,0,0,0,0,0
85001,1989,0,0,0,0,0
85010,1989,0,0,0,0,0
85015,1989,0,0,0,0,0
85125,1989,0,0,0,0,0
85136,1989,0,0,0,0,0
85139,1989,0,0,0,0,0
85162,1989,0,0,0,0,0
85225,1989,0,0,0,0,0
85230,1989,0,0,0,0,0
85250,1989,0,0,0,0,0
85263,1989,0,0,0,0,0
85279,1989,0,0,0,0,0
85300,1989,0,0,0,0,0
85315,1989,0,0,0,0,0
85325,1989,0,0,0,0,0
85400,1989,0,0,0,0,0
85410,1989,0,0,0,0,0
85430,1989,0,0,0,0,0
85440,1989,0,0,0,0,0
86001,1989,0,0,0,0,0
86219,1989,0,0,0,0,0
86320,1989,0,0,0,0,0
86568,1989,0,0,0,0,0
86569,1989,0,0,0,0,0
86571,1989,0,0,0,0,0
86573,1989,0,0,0,0,0
86749,1989,0,0,0,0,0
86755,1989,0,0,0,0,0
86757,1989,0,0,0,0,0
86760,1989,0,0,0,0,0
86865,1989,0,0,0,0,0
86885,1989,0,0,0,0,0
88564,1989,0,0,0,0,0
91001,1989,0,0,0,0,0
91540,1989,0,0,0,0,0
94001,1989,0,0,0,0,0
95001,1989,0,0,0,0,0
95015,1989,0,0,0,0,0
95025,1989,0,0,0,0,0
95200,1989,0,0,0,0,0
97001,1989,0,0,0,0,0
97161,1989,0,0,0,0,0
97666,1989,0,0,0,0,0
99001,1989,0,0,0,0,0
99524,1989,0,0,0,0,0
99624,1989,0,0,0,0,0
99773,1989,0,0,0,0,0
5001,1990,0,0,0,0,0
5001,1990,1,0,0,1,0
5002,1990,0,0,0,0,0
5004,1990,0,0,0,0,0
5021,1990,0,0,0,0,0
5030,1990,0,0,0,0,0
5031,1990,0,0,0,0,0
5034,1990,0,0,0,0,0
5036,1990,0,0,0,0,0
5038,1990,0,0,0,0,0
5040,1990,0,0,0,0,0
5042,1990,0,0,0,0,0
5044,1990,0,0,0,0,0
5045,1990,0,0,0,0,0
5051,1990,0,0,0,0,0
5055,1990,0,0,0,0,0
5059,1990,0,0,0,0,0
5079,1990,0,0,0,0,0
5086,1990,0,0,0,0,0
5088,1990,0,0,0,0,0
5091,1990,0,0,0,0,0
5093,1990,0,0,0,0,0
5101,1990,0,0,0,0,0
5107,1990,0,0,0,0,0
5113,1990,0,0,0,0,0
5120,1990,1,0,0,1,0
5125,1990,0,0,0,0,0
5129,1990,0,0,0,0,0
5134,1990,0,0,0,0,0
5138,1990,0,0,0,0,0
5142,1990,0,0,0,0,0
5145,1990,0,0,0,0,0
5147,1990,0,0,0,0,0
5148,1990,0,0,0,0,0
5150,1990,0,0,0,0,0
5154,1990,0,0,0,0,0
5172,1990,0,0,1,0,1
5172,1990,0,0,1,0,1
5190,1990,0,0,0,0,0
5197,1990,0,0,0,0,0
5206,1990,0,0,0,0,0
5209,1990,0,0,0,0,0
5212,1990,0,0,0,0,0
5234,1990,0,0,0,0,0
5237,1990,0,0,0,0,0
5240,1990,0,0,0,0,0
5250,1990,0,0,0,0,0
5264,1990,0,0,0,0,0
5266,1990,0,0,0,0,0
5282,1990,0,0,0,0,0
5284,1990,0,0,0,0,0
5306,1990,0,0,0,0,0
5308,1990,0,0,0,0,0
5310,1990,0,0,0,0,0
5313,1990,0,0,0,0,0
5315,1990,0,0,0,0,0
5318,1990,0,0,0,0,0
5321,1990,0,0,0,0,0
5347,1990,0,0,0,0,0
5353,1990,0,0,0,0,0
5360,1990,0,0,0,0,0
5361,1990,0,0,0,0,0
5364,1990,0,0,0,0,0
5368,1990,0,0,0,0,0
5376,1990,0,0,0,0,0
5380,1990,0,0,0,0,0
5390,1990,0,0,0,0,0
5400,1990,0,0,0,0,0
5411,1990,0,0,0,0,0
5425,1990,0,0,0,0,0
5440,1990,0,0,0,0,0
5467,1990,0,0,0,0,0
5475,1990,0,0,0,0,0
5480,1990,0,0,0,0,0
5483,1990,0,0,0,0,0
5490,1990,0,0,1,0,1
5495,1990,0,0,0,0,0
5501,1990,0,0,0,0,0
5541,1990,0,0,0,0,0
5543,1990,0,0,0,0,0
5576,1990,0,0,0,0,0
5579,1990,0,0,0,0,0
5585,1990,0,0,0,0,0
5591,1990,0,0,0,0,0
5604,1990,0,0,0,0,0
5607,1990,0,0,0,0,0
5615,1990,0,0,0,0,0
5628,1990,0,0,0,0,0
5631,1990,0,0,0,0,0
5642,1990,0,0,0,0,0
5647,1990,0,0,0,0,0
5649,1990,0,0,0,0,0
5652,1990,0,0,0,0,0
5656,1990,0,0,0,0,0
5658,1990,0,0,0,0,0
5659,1990,0,0,0,0,0
5660,1990,0,0,0,0,0
5664,1990,0,0,0,0,0
5665,1990,0,0,0,0,0
5667,1990,0,1,0,1,0
5670,1990,0,0,0,0,0
5674,1990,0,0,0,0,0
5679,1990,0,0,0,0,0
5686,1990,0,0,0,0,0
5690,1990,0,0,0,0,0
5697,1990,0,0,0,0,0
5736,1990,1,0,0,1,0
5756,1990,0,0,0,0,0
5761,1990,0,0,0,0,0
5789,1990,0,0,0,0,0
5790,1990,1,0,0,1,0
5792,1990,0,0,0,0,0
5809,1990,0,0,0,0,0
5819,1990,0,0,0,0,0
5837,1990,0,0,1,0,1
5837,1990,1,0,0,1,0
5842,1990,0,0,0,0,0
5847,1990,0,0,0,0,0
5854,1990,0,0,0,0,0
5856,1990,0,0,0,0,0
5858,1990,0,1,0,1,0
5861,1990,0,0,0,0,0
5873,1990,0,0,0,0,0
5885,1990,0,0,0,0,0
5887,1990,1,0,0,1,0
5890,1990,0,0,0,0,0
5893,1990,0,1,0,1,0
5893,1990,1,0,0,1,0
5895,1990,0,1,0,1,0
8001,1990,0,0,0,0,0
8078,1990,0,0,0,0,0
8137,1990,0,0,0,0,0
8141,1990,0,0,0,0,0
8296,1990,0,0,0,0,0
8372,1990,0,0,0,0,0
8421,1990,0,0,0,0,0
8433,1990,0,0,0,0,0
8436,1990,0,0,0,0,0
8520,1990,0,0,0,0,0
8549,1990,0,0,0,0,0
8558,1990,0,0,0,0,0
8560,1990,0,0,0,0,0
8573,1990,0,0,0,0,0
8606,1990,0,0,0,0,0
8634,1990,0,0,0,0,0
8638,1990,0,0,0,0,0
8675,1990,0,0,0,0,0
8685,1990,0,0,0,0,0
8758,1990,0,0,0,0,0
8770,1990,0,0,0,0,0
8832,1990,0,0,0,0,0
8849,1990,0,0,0,0,0
11001,1990,0,0,0,0,0
13001,1990,0,0,0,0,0
13006,1990,0,0,0,0,0
13030,1990,0,0,0,0,0
13042,1990,0,0,0,0,0
13052,1990,0,0,0,0,0
13062,1990,0,0,0,0,0
13074,1990,0,0,0,0,0
13140,1990,0,0,0,0,0
13160,1990,0,0,0,0,0
13188,1990,0,0,0,0,0
13212,1990,0,0,0,0,0
13222,1990,0,0,0,0,0
13244,1990,0,0,0,0,0
13248,1990,0,0,0,0,0
13268,1990,0,0,0,0,0
13300,1990,0,0,0,0,0
13430,1990,0,0,0,0,0
13433,1990,0,0,0,0,0
13440,1990,0,0,0,0,0
13442,1990,0,0,0,0,0
13458,1990,0,0,0,0,0
13468,1990,0,0,0,0,0
13473,1990,0,0,0,0,0
13490,1990,0,0,0,0,0
13549,1990,0,0,0,0,0
13580,1990,0,0,0,0,0
13600,1990,0,0,0,0,0
13620,1990,0,0,0,0,0
13647,1990,0,0,0,0,0
13650,1990,0,0,0,0,0
13654,1990,0,0,0,0,0
13655,1990,0,0,0,0,0
13657,1990,0,0,0,0,0
13667,1990,0,0,0,0,0
13670,1990,0,0,0,0,0
13673,1990,0,0,0,0,0
13683,1990,0,0,0,0,0
13688,1990,0,0,0,0,0
13744,1990,0,0,0,0,0
13760,1990,0,0,0,0,0
13780,1990,0,0,0,0,0
13810,1990,0,0,0,0,0
13836,1990,0,0,0,0,0
13838,1990,0,0,0,0,0
13873,1990,0,0,0,0,0
13894,1990,0,0,0,0,0
15001,1990,0,0,0,0,0
15022,1990,0,0,0,0,0
15047,1990,0,0,0,0,0
15051,1990,0,0,0,0,0
15087,1990,0,0,0,0,0
15090,1990,0,0,0,0,0
15092,1990,0,0,0,0,0
15097,1990,0,0,0,0,0
15104,1990,0,0,0,0,0
15106,1990,0,0,0,0,0
15109,1990,0,0,0,0,0
15114,1990,0,0,0,0,0
15131,1990,0,0,0,0,0
15135,1990,0,0,0,0,0
15162,1990,0,0,0,0,0
15172,1990,0,0,0,0,0
15176,1990,0,0,0,0,0
15180,1990,0,0,0,0,0
15183,1990,0,0,0,0,0
15185,1990,0,0,0,0,0
15187,1990,0,0,0,0,0
15189,1990,0,0,0,0,0
15204,1990,0,0,0,0,0
15212,1990,0,0,0,0,0
15215,1990,0,0,0,0,0
15218,1990,0,0,0,0,0
15223,1990,0,0,0,0,0
15224,1990,0,0,0,0,0
15226,1990,0,0,0,0,0
15232,1990,0,0,0,0,0
15236,1990,0,0,0,0,0
15238,1990,0,0,0,0,0
15244,1990,0,0,0,0,0
15248,1990,0,0,0,0,0
15272,1990,0,0,0,0,0
15276,1990,0,0,0,0,0
15293,1990,0,0,0,0,0
15296,1990,0,0,0,0,0
15299,1990,0,0,0,0,0
15317,1990,0,0,0,0,0
15322,1990,0,0,0,0,0
15325,1990,0,0,0,0,0
15332,1990,0,0,0,0,0
15362,1990,0,0,0,0,0
15367,1990,0,0,0,0,0
15368,1990,0,0,0,0,0
15377,1990,0,0,0,0,0
15380,1990,0,0,0,0,0
15401,1990,0,0,0,0,0
15403,1990,0,0,0,0,0
15407,1990,0,0,0,0,0
15425,1990,0,0,0,0,0
15442,1990,0,0,0,0,0
15455,1990,0,0,0,0,0
15464,1990,0,0,0,0,0
15466,1990,0,0,0,0,0
15469,1990,0,0,0,0,0
15476,1990,0,0,0,0,0
15480,1990,0,0,0,0,0
15491,1990,0,0,0,0,0
15494,1990,0,0,0,0,0
15500,1990,0,0,0,0,0
15507,1990,0,0,0,0,0
15511,1990,0,0,0,0,0
15514,1990,0,0,0,0,0
15516,1990,0,0,0,0,0
15518,1990,0,0,0,0,0
15522,1990,0,0,0,0,0
15531,1990,0,0,0,0,0
15533,1990,0,0,0,0,0
15537,1990,0,0,0,0,0
15542,1990,0,0,0,0,0
15550,1990,0,0,0,0,0
15572,1990,0,0,0,0,0
15580,1990,0,0,0,0,0
15599,1990,0,0,0,0,0
15600,1990,0,0,0,0,0
15621,1990,0,0,0,0,0
15632,1990,0,0,0,0,0
15638,1990,0,0,0,0,0
15646,1990,0,0,0,0,0
15660,1990,0,0,0,0,0
15664,1990,0,0,0,0,0
15667,1990,0,0,0,0,0
15673,1990,0,0,0,0,0
15676,1990,0,0,0,0,0
15681,1990,0,0,0,0,0
15686,1990,0,0,0,0,0
15690,1990,0,0,0,0,0
15693,1990,0,0,0,0,0
15696,1990,0,0,0,0,0
15720,1990,0,0,0,0,0
15723,1990,0,0,0,0,0
15740,1990,0,0,0,0,0
15753,1990,0,0,0,0,0
15755,1990,0,0,0,0,0
15757,1990,0,0,0,0,0
15759,1990,0,0,0,0,0
15761,1990,0,0,0,0,0
15762,1990,0,0,0,0,0
15763,1990,0,0,0,0,0
15764,1990,0,0,0,0,0
15774,1990,0,0,0,0,0
15776,1990,0,0,0,0,0
15778,1990,0,0,0,0,0
15790,1990,0,0,0,0,0
15798,1990,0,0,0,0,0
15804,1990,0,0,0,0,0
15806,1990,0,0,0,0,0
15808,1990,0,0,0,0,0
15810,1990,0,0,0,0,0
15814,1990,0,0,0,0,0
15816,1990,0,0,0,0,0
15820,1990,0,0,0,0,0
15822,1990,0,0,0,0,0
15832,1990,0,0,0,0,0
15835,1990,0,0,0,0,0
15837,1990,0,0,0,0,0
15839,1990,0,0,0,0,0
15842,1990,0,0,0,0,0
15861,1990,0,0,0,0,0
15879,1990,0,0,0,0,0
15897,1990,0,0,0,0,0
17001,1990,0,0,0,0,0
17013,1990,0,0,0,0,0
17042,1990,0,0,0,0,0
17050,1990,0,0,0,0,0
17088,1990,0,0,0,0,0
17174,1990,0,0,0,0,0
17272,1990,0,0,0,0,0
17380,1990,0,0,0,0,0
17388,1990,0,0,0,0,0
17433,1990,0,0,0,0,0
17442,1990,0,0,0,0,0
17444,1990,0,0,0,0,0
17446,1990,0,0,0,0,0
17486,1990,0,0,0,0,0
17495,1990,0,0,0,0,0
17513,1990,0,0,0,0,0
17524,1990,0,0,0,0,0
17541,1990,0,0,0,0,0
17614,1990,0,0,0,0,0
17616,1990,0,0,0,0,0
17653,1990,0,0,0,0,0
17662,1990,0,0,0,0,0
17665,1990,0,0,0,0,0
17777,1990,0,0,0,0,0
17867,1990,1,0,0,1,0
17873,1990,0,0,0,0,0
17877,1990,0,0,0,0,0
18001,1990,1,0,0,1,0
18029,1990,0,0,0,0,0
18094,1990,0,0,0,0,0
18150,1990,0,0,0,0,0
18205,1990,0,0,0,0,0
18247,1990,0,0,0,0,0
18256,1990,0,0,0,0,0
18410,1990,0,0,0,0,0
18460,1990,0,0,0,0,0
18479,1990,0,0,0,0,0
18592,1990,0,0,0,0,0
18610,1990,0,0,0,0,0
18753,1990,0,0,0,0,0
18756,1990,0,0,0,0,0
18785,1990,0,0,0,0,0
18860,1990,0,0,0,0,0
19001,1990,0,0,0,0,0
19022,1990,0,0,0,0,0
19050,1990,0,0,0,0,0
19075,1990,0,0,0,0,0
19100,1990,0,0,0,0,0
19110,1990,0,0,0,0,0
19130,1990,0,0,0,0,0
19137,1990,0,0,0,0,0
19142,1990,0,0,0,0,0
19212,1990,0,0,0,0,0
19256,1990,1,0,0,1,0
19290,1990,0,0,0,0,0
19318,1990,0,0,0,0,0
19355,1990,0,0,0,0,0
19364,1990,0,0,0,0,0
19392,1990,0,0,0,0,0
19397,1990,0,0,0,0,0
19418,1990,0,0,0,0,0
19450,1990,0,0,0,0,0
19455,1990,0,0,0,0,0
19473,1990,0,0,0,0,0
19513,1990,0,0,0,0,0
19517,1990,0,0,0,0,0
19532,1990,0,0,0,0,0
19533,1990,0,0,0,0,0
19548,1990,0,0,0,0,0
19573,1990,0,0,0,0,0
19585,1990,0,0,0,0,0
19622,1990,0,0,0,0,0
19693,1990,0,0,0,0,0
19698,1990,0,0,0,0,0
19701,1990,0,0,0,0,0
19743,1990,0,0,0,0,0
19760,1990,0,0,0,0,0
19780,1990,0,0,0,0,0
19785,1990,0,0,0,0,0
19807,1990,0,0,0,0,0
19809,1990,0,0,0,0,0
19821,1990,1,0,0,1,0
19824,1990,0,0,0,0,0
19845,1990,0,0,0,0,0
20001,1990,0,0,0,0,0
20011,1990,0,1,0,1,0
20013,1990,0,0,0,0,0
20032,1990,0,0,0,0,0
20045,1990,1,0,0,1,0
20060,1990,0,0,0,0,0
20175,1990,0,0,0,0,0
20178,1990,1,0,0,1,0
20228,1990,0,0,0,0,0
20238,1990,0,0,0,0,0
20250,1990,0,0,0,0,0
20295,1990,0,0,0,0,0
20310,1990,0,0,0,0,0
20383,1990,0,0,0,0,0
20400,1990,0,0,0,0,0
20443,1990,0,0,0,0,0
20517,1990,0,0,0,0,0
20550,1990,0,0,0,0,0
20570,1990,0,0,0,0,0
20614,1990,0,0,0,0,0
20621,1990,0,0,0,0,0
20710,1990,0,0,0,0,0
20750,1990,0,0,0,0,0
20770,1990,0,0,0,0,0
20787,1990,0,0,0,0,0
23001,1990,0,0,0,0,0
23068,1990,0,0,0,0,0
23079,1990,0,0,0,0,0
23090,1990,0,0,0,0,0
23162,1990,0,0,0,0,0
23168,1990,0,0,0,0,0
23182,1990,0,0,0,0,0
23189,1990,0,0,0,0,0
23300,1990,0,0,0,0,0
23350,1990,0,0,0,0,0
23417,1990,0,0,0,0,0
23419,1990,0,0,0,0,0
23464,1990,0,0,0,0,0
23466,1990,0,0,0,0,0
23500,1990,0,0,0,0,0
23555,1990,0,0,0,0,0
23570,1990,0,0,0,0,0
23574,1990,0,0,0,0,0
23580,1990,0,0,0,0,0
23586,1990,0,0,0,0,0
23660,1990,0,0,0,0,0
23670,1990,0,0,0,0,0
23672,1990,0,0,0,0,0
23675,1990,0,0,0,0,0
23678,1990,0,0,0,0,0
23682,1990,0,0,0,0,0
23686,1990,0,0,0,0,0
23807,1990,0,0,0,0,0
23815,1990,0,0,0,0,0
23855,1990,0,0,0,0,0
25001,1990,0,0,0,0,0
25019,1990,0,0,0,0,0
25035,1990,0,0,0,0,0
25040,1990,0,0,0,0,0
25053,1990,0,0,0,0,0
25086,1990,0,0,0,0,0
25095,1990,0,0,0,0,0
25099,1990,0,0,0,0,0
25120,1990,0,0,0,0,0
25123,1990,0,0,0,0,0
25126,1990,0,0,0,0,0
25148,1990,0,0,0,0,0
25151,1990,0,0,0,0,0
25154,1990,0,0,0,0,0
25168,1990,0,0,0,0,0
25175,1990,0,0,0,0,0
25178,1990,0,0,0,0,0
25181,1990,0,0,0,0,0
25183,1990,0,0,0,0,0
25200,1990,0,0,0,0,0
25214,1990,0,0,0,0,0
25224,1990,0,0,0,0,0
25245,1990,0,0,0,0,0
25258,1990,0,0,0,0,0
25260,1990,0,0,0,0,0
25269,1990,0,0,0,0,0
25279,1990,0,0,0,0,0
25281,1990,0,0,0,0,0
25286,1990,0,0,0,0,0
25288,1990,0,0,0,0,0
25290,1990,0,0,0,0,0
25293,1990,0,0,0,0,0
25295,1990,0,0,0,0,0
25297,1990,0,0,0,0,0
25299,1990,0,0,0,0,0
25307,1990,0,0,0,0,0
25312,1990,0,0,0,0,0
25317,1990,0,0,0,0,0
25320,1990,0,0,0,0,0
25322,1990,0,0,0,0,0
25324,1990,0,0,0,0,0
25326,1990,0,0,0,0,0
25328,1990,0,0,0,0,0
25335,1990,0,0,0,0,0
25339,1990,0,0,0,0,0
25368,1990,0,0,0,0,0
25372,1990,0,0,0,0,0
25377,1990,0,0,0,0,0
25386,1990,0,0,0,0,0
25394,1990,0,0,0,0,0
25398,1990,0,0,0,0,0
25402,1990,0,0,0,0,0
25407,1990,0,0,0,0,0
25426,1990,0,0,0,0,0
25430,1990,0,0,0,0,0
25436,1990,0,0,0,0,0
25438,1990,0,0,0,0,0
25473,1990,0,0,0,0,0
25483,1990,0,0,0,0,0
25486,1990,0,0,0,0,0
25488,1990,0,0,0,0,0
25489,1990,0,0,0,0,0
25491,1990,0,0,0,0,0
25506,1990,0,0,0,0,0
25513,1990,0,0,0,0,0
25518,1990,0,0,0,0,0
25524,1990,0,0,0,0,0
25530,1990,0,0,0,0,0
25535,1990,0,0,0,0,0
25572,1990,0,0,0,0,0
25580,1990,0,0,0,0,0
25592,1990,0,0,0,0,0
25594,1990,0,0,0,0,0
25596,1990,0,0,0,0,0
25599,1990,0,0,0,0,0
25612,1990,0,0,0,0,0
25645,1990,0,0,0,0,0
25649,1990,0,0,0,0,0
25653,1990,0,0,0,0,0
25658,1990,0,0,0,0,0
25662,1990,0,0,0,0,0
25718,1990,0,0,0,0,0
25736,1990,0,0,0,0,0
25740,1990,0,0,0,0,0
25743,1990,0,0,0,0,0
25745,1990,0,0,0,0,0
25754,1990,0,0,0,0,0
25758,1990,0,0,0,0,0
25769,1990,0,0,0,0,0
25772,1990,0,0,0,0,0
25777,1990,0,0,0,0,0
25779,1990,0,0,0,0,0
25781,1990,0,0,0,0,0
25785,1990,0,0,0,0,0
25793,1990,0,0,0,0,0
25797,1990,0,0,0,0,0
25799,1990,0,0,0,0,0
25805,1990,0,0,0,0,0
25807,1990,0,0,0,0,0
25815,1990,0,0,0,0,0
25817,1990,0,0,0,0,0
25823,1990,0,0,0,0,0
25839,1990,0,0,0,0,0
25841,1990,0,0,0,0,0
25843,1990,0,0,0,0,0
25845,1990,0,0,0,0,0
25851,1990,0,0,0,0,0
25862,1990,0,0,0,0,0
25867,1990,0,0,0,0,0
25871,1990,0,0,0,0,0
25873,1990,0,0,0,0,0
25875,1990,0,0,0,0,0
25878,1990,0,0,0,0,0
25885,1990,0,0,0,0,0
25898,1990,0,0,0,0,0
25899,1990,0,0,0,0,0
27001,1990,0,0,0,0,0
27006,1990,1,0,0,1,0
27025,1990,0,0,0,0,0
27050,1990,0,0,0,0,0
27073,1990,0,0,0,0,0
27075,1990,0,0,0,0,0
27077,1990,0,0,0,0,0
27099,1990,0,0,0,0,0
27135,1990,0,0,0,0,0
27150,1990,0,0,0,0,0
27160,1990,0,0,0,0,0
27205,1990,0,0,0,0,0
27245,1990,0,1,0,1,0
27250,1990,0,0,0,0,0
27361,1990,0,0,0,0,0
27372,1990,0,0,0,0,0
27413,1990,0,0,0,0,0
27425,1990,0,0,0,0,0
27430,1990,0,0,0,0,0
27450,1990,0,0,0,0,0
27491,1990,0,0,0,0,0
27495,1990,0,0,0,0,0
27580,1990,0,0,0,0,0
27600,1990,0,0,0,0,0
27615,1990,0,0,0,0,0
27660,1990,0,0,0,0,0
27745,1990,0,0,0,0,0
27787,1990,0,0,0,0,0
27800,1990,0,0,1,0,1
27810,1990,0,0,0,0,0
41001,1990,1,0,0,1,0
41006,1990,0,0,0,0,0
41013,1990,0,0,0,0,0
41016,1990,0,0,0,0,0
41020,1990,0,0,0,0,0
41026,1990,0,0,0,0,0
41078,1990,0,0,0,0,0
41132,1990,0,0,0,0,0
41206,1990,0,0,0,0,0
41244,1990,0,0,0,0,0
41298,1990,0,0,0,0,0
41306,1990,0,0,0,0,0
41319,1990,0,0,0,0,0
41349,1990,0,0,0,0,0
41357,1990,0,0,0,0,0
41359,1990,0,0,0,0,0
41378,1990,0,0,0,0,0
41396,1990,0,0,0,0,0
41483,1990,0,0,0,0,0
41503,1990,0,0,0,0,0
41518,1990,0,0,0,0,0
41524,1990,0,0,0,0,0
41530,1990,0,0,0,0,0
41548,1990,0,0,0,0,0
41551,1990,0,0,0,0,0
41615,1990,0,0,0,0,0
