"";"mun";"year";"Paramilitaries_VI";"Paramilitaries_CD";"Paramilitaries_CL";"Paramilitaries_IN";"Paramilitaries_RE";"Paramilitaries_UC";"Paramilitaries_All";"Guerrilla_VI";"Guerrilla_CD";"Guerrilla_CL";"Guerrilla_RE";"Guerrilla_UC";"Guerrilla_All";"FARC_VI";"FARC_CD";"FARC_RC";"FARC_RE";"FARC_UC";"FARC_All";"ELN_VI";"ELN_CD";"ELN_RC";"ELN_UC";"ELN_All";"AUC_VI";"AUC_CD";"AUC_RC";"AUC_RE";"AUC_UC";"AUC_All"
"162";5031;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"163";5031;1995;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"164";5031;1996;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"165";5031;1997;0;1;1;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;0;1;0;0;0;1
"166";5031;1998;0;1;1;NA;1;0;1;1;1;1;1;1;1;0;0;NA;0;0;0;1;1;0;1;1;0;1;0;0;0;1
"167";5031;1999;0;1;1;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1
"168";5031;2000;0;1;1;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;1;1;0;1;0;1
"169";5031;2001;0;1;1;NA;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1
"170";5031;2002;0;1;0;NA;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;NA;1;0;1
"171";5031;2003;0;1;1;NA;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;1;0;0;0;1
"172";5031;2004;0;1;0;NA;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;NA;1;1;0;1;0;1;0;1
"173";5031;2005;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;1;0;1
"174";5031;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;0;0;0;0;0
"175";5031;2007;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;NA;0;0;1
"176";5031;2008;0;0;NA;1;0;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;NA;0;0;0
"177";5031;2009;0;0;NA;0;0;0;0;0;1;NA;0;0;1;0;1;0;0;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"178";5031;2010;1;0;NA;1;1;0;1;0;1;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"179";5031;2011;1;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"180";5031;2012;0;1;NA;1;NA;0;1;1;1;NA;NA;0;1;0;1;0;NA;0;1;1;1;NA;0;1;0;1;NA;NA;0;1
"181";5031;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"182";5031;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"183";5031;2015;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"184";5031;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"185";5031;2017;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"186";5031;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"187";5034;1988;0;NA;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"188";5034;1989;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"189";5034;1990;0;NA;NA;NA;1;0;1;1;NA;NA;1;0;1;0;NA;0;0;0;0;1;NA;NA;0;1;0;NA;NA;NA;0;0
"190";5034;1991;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"191";5034;1992;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"192";5034;1993;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"193";5034;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"194";5034;1995;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"195";5034;1996;0;1;NA;NA;1;0;1;1;1;NA;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;1;1;0;NA;0;1
"196";5034;1997;0;1;0;NA;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;0;0;0;1
"197";5034;1998;0;1;1;NA;1;0;1;1;1;1;1;0;1;0;1;NA;0;0;1;1;1;0;0;1;1;1;0;0;0;1
"198";5034;1999;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1
"199";5034;2000;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;1;1;0;1;0;1
"200";5034;2001;0;1;1;NA;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1
"201";5034;2002;0;1;0;NA;0;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;1;NA;0;0;1
"202";5034;2003;0;1;1;NA;0;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1
"203";5034;2004;0;1;1;NA;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;0;1;0;1
"204";5034;2005;0;1;0;NA;0;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;0;0;0;1
"205";5034;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;0;0;0;0;0
"206";5034;2007;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;NA;0;0;1
"207";5034;2008;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"208";5034;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;0;NA;0;0;0
"209";5034;2010;0;0;NA;0;1;0;1;0;1;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"210";5034;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"211";5034;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"212";5034;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"213";5034;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"214";5034;2015;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"215";5034;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"216";5034;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"217";5034;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"218";5036;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"219";5036;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"220";5036;1990;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"221";5036;1991;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"222";5036;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"223";5036;1993;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"224";5036;1994;0;1;NA;NA;1;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"225";5036;1995;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"226";5036;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"227";5036;1997;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;1;0;0;1
"228";5036;1998;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;NA;1;0;1;0;0;0;0;0;0;1;1;0;0;1
"229";5036;1999;0;1;1;NA;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1
"230";5036;2000;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;1;1;1;1;0;1
"231";5036;2001;0;1;0;NA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
"232";5036;2002;0;1;1;NA;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;1;0;1
"233";5036;2003;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"234";5036;2004;0;0;1;NA;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;1;0;0;1
"235";5036;2005;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;1;0;0;1
"236";5036;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;0;0;0;0
"237";5036;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"238";5036;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"239";5036;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"240";5036;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"241";5036;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"242";5036;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"243";5036;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"244";5036;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"245";5036;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"246";5036;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"247";5036;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"248";5036;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"249";5038;1988;0;NA;NA;NA;1;NA;1;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"250";5038;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"251";5038;1990;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"252";5038;1991;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"253";5038;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"254";5038;1993;0;1;NA;NA;0;0;1;1;1;NA;1;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;1;NA;NA;0;1
"255";5038;1994;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"256";5038;1995;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;NA;0;1
"257";5038;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"258";5038;1997;0;1;0;NA;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;0;0;1
"259";5038;1998;0;1;0;NA;1;0;1;1;1;1;1;0;1;1;1;NA;1;0;1;1;1;0;0;1;0;1;0;0;0;1
"260";5038;1999;1;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1
"261";5038;2000;0;1;0;NA;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;NA;1;1;0;1;0;0;0;1
"262";5038;2001;0;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1
"263";5038;2002;1;1;1;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;NA;0;0;1
"264";5038;2003;0;0;0;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0
"265";5038;2004;0;0;0;NA;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;NA;0;1;0;0;0;0;0;0
"266";5038;2005;0;0;1;NA;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;0;NA;0;0;0;0;0;0;0;0
"267";5038;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;0;0;0;0
"268";5038;2007;1;0;NA;NA;0;0;1;1;1;NA;1;0;1;0;1;0;1;0;1;1;0;NA;0;1;0;0;NA;0;0;0
"269";5038;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"270";5038;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"271";5038;2010;0;0;NA;0;0;0;0;0;0;NA;1;0;1;0;0;NA;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"272";5038;2011;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"273";5038;2012;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"274";5038;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"275";5038;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"276";5038;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"277";5038;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"278";5038;2017;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"279";5038;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"280";5040;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"281";5040;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"282";5040;1990;0;NA;NA;NA;0;0;0;1;NA;NA;0;0;1;0;NA;0;0;0;0;1;NA;NA;0;1;0;NA;NA;NA;0;0
"283";5040;1991;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"284";5040;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;1;1;0;NA;NA;0;1;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"285";5040;1993;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"286";5040;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"287";5040;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"288";5040;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"289";5040;1997;0;1;0;NA;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;NA;1;1;0;1;0;1;1;1
"290";5040;1998;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;0;NA;0;0;0;1;1;0;0;1;0;1;0;0;0;1
"291";5040;1999;1;1;1;NA;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1
"292";5040;2000;1;1;1;NA;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;NA;1;1;1;1;0;1;0;1
"293";5040;2001;1;1;1;NA;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1
"294";5040;2002;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;NA;1;0;1
"295";5040;2003;0;1;0;NA;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1
"296";5040;2004;0;1;0;NA;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;NA;1;1;0;1;0;1;0;1
"297";5040;2005;0;1;1;NA;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;NA;1;1;0;1;0;1;0;1
"298";5040;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;1;0;0;0;0;1
"299";5040;2007;0;1;NA;NA;0;0;1;1;1;NA;1;0;1;1;1;0;1;0;1;1;1;NA;0;1;0;1;NA;0;0;1
"300";5040;2008;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;NA;0;0;0
"301";5040;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;0;NA;0;0;0
"302";5040;2010;0;0;NA;1;0;0;1;1;1;NA;1;0;1;1;1;NA;1;0;1;1;1;0;0;1;0;0;NA;0;0;0
"303";5040;2011;1;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"304";5040;2012;0;1;NA;1;NA;0;1;1;1;NA;NA;0;1;1;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"305";5040;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"306";5040;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"307";5040;2015;0;1;NA;0;NA;0;1;1;1;NA;NA;1;1;1;1;NA;NA;0;1;1;1;NA;1;1;0;1;NA;NA;0;1
"308";5040;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"309";5040;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"310";5040;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"311";5042;1988;0;NA;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"312";5042;1989;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"313";5042;1990;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"314";5042;1991;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"315";5042;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"316";5042;1993;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"317";5042;1994;0;1;NA;NA;0;0;1;1;0;NA;0;0;1;1;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"318";5042;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"319";5042;1996;0;1;NA;NA;1;1;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;1;NA;1;1
"320";5042;1997;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;1;0;1
"321";5042;1998;0;1;0;NA;0;0;1;1;0;1;0;0;1;1;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"322";5042;1999;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1
"323";5042;2000;0;1;1;NA;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;1;1;0;0;0;1
"324";5042;2001;0;1;0;NA;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1
"325";5042;2002;0;1;1;NA;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;NA;0;0;1
"326";5042;2003;1;0;1;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
"327";5042;2004;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;0;1;0;0;0;1
"328";5042;2005;0;1;0;NA;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;0;0;1
"329";5042;2006;0;0;NA;NA;0;0;0;1;1;NA;1;1;1;0;1;0;1;1;1;0;0;NA;0;0;0;0;0;0;0;0
"330";5042;2007;0;0;NA;NA;0;0;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"331";5042;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"332";5042;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;0;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"333";5042;2010;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"334";5042;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"335";5042;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"336";5042;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"337";5042;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"338";5042;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"339";5042;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"340";5042;2017;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"341";5042;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"342";5044;1988;0;NA;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
