"","mun","year","Departamento","Municipio","Narcopara","Rastrojos","Urabenos","Aguilas_Negras","Paisas","Otros","Paramilitaries","Bloque_Meta","Clan_Del_Golfo","EPL_Los Pelusos"
"2032",70001,2008,"SUCRE","SINCELEJO",1,0,0,1,1,1,1,NA,NA,NA
"2033",70110,2008,"SUCRE","BUENAVISTA",0,0,0,0,0,0,0,NA,NA,NA
"2034",70124,2008,"SUCRE","CAIMITO",0,0,0,0,0,0,0,NA,NA,NA
"2035",70204,2008,"SUCRE","COLOSO",1,0,0,1,1,1,1,NA,NA,NA
"2036",70215,2008,"SUCRE","COROZAL",0,0,0,0,0,0,0,NA,NA,NA
"2037",70221,2008,"SUCRE","COVEÑAS",1,0,0,1,1,1,1,NA,NA,NA
"2038",70230,2008,"SUCRE","CHALAN",0,0,0,0,0,0,0,NA,NA,NA
"2039",70233,2008,"SUCRE","EL ROBLE",0,0,0,0,0,0,0,NA,NA,NA
"2040",70235,2008,"SUCRE","GALERAS",0,0,0,0,0,0,0,NA,NA,NA
"2041",70265,2008,"SUCRE","GUARANDA",1,0,0,1,1,1,1,NA,NA,NA
"2042",70400,2008,"SUCRE","LA UNION",0,0,0,0,0,0,0,NA,NA,NA
"2043",70418,2008,"SUCRE","LOS PALMITOS",0,0,0,0,0,0,0,NA,NA,NA
"2044",70429,2008,"SUCRE","MAJAGUAL",1,0,0,1,1,1,1,NA,NA,NA
"2045",70473,2008,"SUCRE","MORROA",1,0,0,1,1,1,1,NA,NA,NA
"2046",70508,2008,"SUCRE","OVEJAS",0,0,0,0,0,0,0,NA,NA,NA
"2047",70523,2008,"SUCRE","PALMITO",0,0,0,0,0,0,0,NA,NA,NA
"2048",70670,2008,"SUCRE","SAMPUES",0,0,0,0,0,0,0,NA,NA,NA
"2049",70678,2008,"SUCRE","SAN BENITO ABAD",0,0,0,0,0,0,0,NA,NA,NA
"2050",70702,2008,"SUCRE","SAN JUAN BETULIA",0,0,0,0,0,0,0,NA,NA,NA
"2051",70708,2008,"SUCRE","SAN MARCOS",0,0,0,0,0,0,0,NA,NA,NA
"2052",70713,2008,"SUCRE","SAN ONOFRE",1,0,0,1,1,1,1,NA,NA,NA
"2053",70717,2008,"SUCRE","SAN PEDRO",0,0,0,0,0,0,0,NA,NA,NA
"2054",70742,2008,"SUCRE","SINCE",0,0,0,0,0,0,0,NA,NA,NA
"2055",70771,2008,"SUCRE","SUCRE",0,0,0,0,0,0,0,NA,NA,NA
"2056",70820,2008,"SUCRE","TOLU",1,0,0,1,1,1,1,NA,NA,NA
"2057",70823,2008,"SUCRE","TOLUVIEJO",1,0,0,1,1,1,1,NA,NA,NA
"2058",73001,2008,"TOLIMA","IBAGUE",1,0,0,1,0,1,1,NA,NA,NA
"2059",73024,2008,"TOLIMA","ALPUJARRA",0,0,0,0,0,0,0,NA,NA,NA
"2060",73026,2008,"TOLIMA","ALVARADO",0,0,0,0,0,0,0,NA,NA,NA
"2061",73030,2008,"TOLIMA","AMBALEMA",0,0,0,0,0,0,0,NA,NA,NA
"2062",73043,2008,"TOLIMA","ANZOATEGUI",0,0,0,0,0,0,0,NA,NA,NA
"2063",73055,2008,"TOLIMA","GUAYABAL",0,0,0,0,0,0,0,NA,NA,NA
"2064",73067,2008,"TOLIMA","ATACO",0,0,0,0,0,0,0,NA,NA,NA
"2065",73124,2008,"TOLIMA","CAJAMARCA",0,0,0,0,0,0,0,NA,NA,NA
"2066",73148,2008,"TOLIMA","CARMEN DE APICALA",0,0,0,0,0,0,0,NA,NA,NA
"2067",73152,2008,"TOLIMA","CASABIANCA",0,0,0,0,0,0,0,NA,NA,NA
"2068",73168,2008,"TOLIMA","CHAPARRAL",0,0,0,0,0,0,0,NA,NA,NA
"2069",73200,2008,"TOLIMA","COELLO",0,0,0,0,0,0,0,NA,NA,NA
"2070",73217,2008,"TOLIMA","COYAIMA",0,0,0,0,0,0,0,NA,NA,NA
"2071",73226,2008,"TOLIMA","CUNDAY",0,0,0,0,0,0,0,NA,NA,NA
"2072",73236,2008,"TOLIMA","DOLORES",0,0,0,0,0,0,0,NA,NA,NA
"2073",73268,2008,"TOLIMA","ESPINAL",0,0,0,0,0,0,0,NA,NA,NA
"2074",73270,2008,"TOLIMA","FALAN",0,0,0,0,0,0,0,NA,NA,NA
"2075",73275,2008,"TOLIMA","FLANDES",0,0,0,0,0,0,0,NA,NA,NA
"2076",73283,2008,"TOLIMA","FRESNO",1,0,0,1,0,1,1,NA,NA,NA
"2077",73319,2008,"TOLIMA","GUAMO",0,0,0,0,0,0,0,NA,NA,NA
"2078",73347,2008,"TOLIMA","HERVEO",0,0,0,0,0,0,0,NA,NA,NA
"2079",73349,2008,"TOLIMA","HONDA",1,0,0,1,0,1,1,NA,NA,NA
"2080",73352,2008,"TOLIMA","ICONONZO",0,0,0,0,0,0,0,NA,NA,NA
"2081",73408,2008,"TOLIMA","LERIDA",0,0,0,0,0,0,0,NA,NA,NA
"2082",73411,2008,"TOLIMA","LIBANO",0,0,0,0,0,0,0,NA,NA,NA
"2083",73443,2008,"TOLIMA","MARIQUITA",1,0,0,1,0,1,1,NA,NA,NA
"2084",73449,2008,"TOLIMA","MELGAR",0,0,0,0,0,0,0,NA,NA,NA
"2085",73461,2008,"TOLIMA","MURILLO",0,0,0,0,0,0,0,NA,NA,NA
"2086",73483,2008,"TOLIMA","NATAGAIMA",0,0,0,0,0,0,0,NA,NA,NA
"2087",73504,2008,"TOLIMA","ORTEGA",0,0,0,0,0,0,0,NA,NA,NA
"2088",73520,2008,"TOLIMA","PALOCABILDO",0,0,0,0,0,0,0,NA,NA,NA
"2089",73547,2008,"TOLIMA","PIEDRAS",0,0,0,0,0,0,0,NA,NA,NA
"2090",73555,2008,"TOLIMA","PLANADAS",0,0,0,0,0,0,0,NA,NA,NA
"2091",73563,2008,"TOLIMA","PRADO",0,0,0,0,0,0,0,NA,NA,NA
"2092",73585,2008,"TOLIMA","PURIFICACION",0,0,0,0,0,0,0,NA,NA,NA
"2093",73616,2008,"TOLIMA","RIOBLANCO",0,0,0,0,0,0,0,NA,NA,NA
"2094",73622,2008,"TOLIMA","RONCESVALLES",1,0,0,1,0,1,1,NA,NA,NA
"2095",73624,2008,"TOLIMA","ROVIRA",0,0,0,0,0,0,0,NA,NA,NA
"2096",73671,2008,"TOLIMA","SALDAÐA",0,0,0,0,0,0,0,NA,NA,NA
"2097",73675,2008,"TOLIMA","SAN ANTONIO",0,0,0,0,0,0,0,NA,NA,NA
"2098",73678,2008,"TOLIMA","SAN LUIS",0,0,0,0,0,0,0,NA,NA,NA
"2099",73686,2008,"TOLIMA","SANTA ISABEL",0,0,0,0,0,0,0,NA,NA,NA
"2100",73770,2008,"TOLIMA","SUAREZ",0,0,0,0,0,0,0,NA,NA,NA
"2101",73854,2008,"TOLIMA","VALLE DE S.JUAN",0,0,0,0,0,0,0,NA,NA,NA
"2102",73861,2008,"TOLIMA","VENADILLO",1,0,0,1,0,1,1,NA,NA,NA
"2103",73870,2008,"TOLIMA","VILLA HERMOSA",0,0,0,0,0,0,0,NA,NA,NA
"2104",73873,2008,"TOLIMA","VILLARRICA",0,0,0,0,0,0,0,NA,NA,NA
"2105",76001,2008,"VALLE DEL CAUCA","CALI",1,1,0,1,0,1,1,NA,NA,NA
"2106",76020,2008,"VALLE DEL CAUCA","ALCALA",0,0,0,0,0,0,0,NA,NA,NA
"2107",76036,2008,"VALLE DEL CAUCA","ANDALUCIA",0,0,0,0,0,0,0,NA,NA,NA
"2108",76041,2008,"VALLE DEL CAUCA","ANSERMANUEVO",1,1,0,1,0,1,1,NA,NA,NA
"2109",76054,2008,"VALLE DEL CAUCA","ARGELIA",0,0,0,0,0,0,0,NA,NA,NA
"2110",76100,2008,"VALLE DEL CAUCA","BOLIVAR",0,0,0,0,0,0,0,NA,NA,NA
"2111",76109,2008,"VALLE DEL CAUCA","BUENAVENTURA",1,1,0,1,0,1,1,NA,NA,NA
"2112",76111,2008,"VALLE DEL CAUCA","BUGA",0,0,0,0,0,0,0,NA,NA,NA
"2113",76113,2008,"VALLE DEL CAUCA","BUGALAGRANDE",0,0,0,0,0,0,0,NA,NA,NA
"2114",76122,2008,"VALLE DEL CAUCA","CAICEDONIA",0,0,0,0,0,0,0,NA,NA,NA
"2115",76126,2008,"VALLE DEL CAUCA","CALIMA-DARIEN",0,0,0,0,0,0,0,NA,NA,NA
"2116",76130,2008,"VALLE DEL CAUCA","CANDELARIA",0,0,0,0,0,0,0,NA,NA,NA
"2117",76147,2008,"VALLE DEL CAUCA","CARTAGO",1,1,0,1,0,1,1,NA,NA,NA
"2118",76233,2008,"VALLE DEL CAUCA","DAGUA",0,0,0,0,0,0,0,NA,NA,NA
"2119",76243,2008,"VALLE DEL CAUCA","EL AGUILA",0,0,0,0,0,0,0,NA,NA,NA
"2120",76246,2008,"VALLE DEL CAUCA","EL CAIRO",0,0,0,0,0,0,0,NA,NA,NA
"2121",76248,2008,"VALLE DEL CAUCA","EL CERRITO",0,0,0,0,0,0,0,NA,NA,NA
"2122",76250,2008,"VALLE DEL CAUCA","EL DOVIO",0,0,0,0,0,0,0,NA,NA,NA
"2123",76275,2008,"VALLE DEL CAUCA","FLORIDA",1,1,0,1,0,1,1,NA,NA,NA
"2124",76306,2008,"VALLE DEL CAUCA","GINEBRA",0,0,0,0,0,0,0,NA,NA,NA
"2125",76318,2008,"VALLE DEL CAUCA","GUACARI",0,0,0,0,0,0,0,NA,NA,NA
"2126",76364,2008,"VALLE DEL CAUCA","JAMUNDI",0,0,0,0,0,0,0,NA,NA,NA
"2127",76377,2008,"VALLE DEL CAUCA","LA CUMBRE",0,0,0,0,0,0,0,NA,NA,NA
"2128",76400,2008,"VALLE DEL CAUCA","LA UNION",0,0,0,0,0,0,0,NA,NA,NA
"2129",76403,2008,"VALLE DEL CAUCA","LA VICTORIA",0,0,0,0,0,0,0,NA,NA,NA
"2130",76497,2008,"VALLE DEL CAUCA","OBANDO",0,0,0,0,0,0,0,NA,NA,NA
"2131",76520,2008,"VALLE DEL CAUCA","PALMIRA",1,1,0,1,0,1,1,NA,NA,NA
"2132",76563,2008,"VALLE DEL CAUCA","PRADERA",1,1,0,1,0,1,1,NA,NA,NA
"2133",76606,2008,"VALLE DEL CAUCA","RESTREPO",0,0,0,0,0,0,0,NA,NA,NA
"2134",76616,2008,"VALLE DEL CAUCA","RIOFRIO",0,0,0,0,0,0,0,NA,NA,NA
"2135",76622,2008,"VALLE DEL CAUCA","ROLDANILLO",0,0,0,0,0,0,0,NA,NA,NA
"2136",76670,2008,"VALLE DEL CAUCA","SAN PEDRO",0,0,0,0,0,0,0,NA,NA,NA
"2137",76736,2008,"VALLE DEL CAUCA","SEVILLA",1,1,0,1,0,1,1,NA,NA,NA
"2138",76823,2008,"VALLE DEL CAUCA","TORO",0,0,0,0,0,0,0,NA,NA,NA
"2139",76828,2008,"VALLE DEL CAUCA","TRUJILLO",1,1,0,1,0,1,1,NA,NA,NA
"2140",76834,2008,"VALLE DEL CAUCA","TULUA",1,1,0,1,0,1,1,NA,NA,NA
"2141",76845,2008,"VALLE DEL CAUCA","ULLOA",0,0,0,0,0,0,0,NA,NA,NA
"2142",76863,2008,"VALLE DEL CAUCA","VERSALLES",0,0,0,0,0,0,0,NA,NA,NA
"2143",76869,2008,"VALLE DEL CAUCA","VIJES",0,0,0,0,0,0,0,NA,NA,NA
"2144",76890,2008,"VALLE DEL CAUCA","YOTOCO",1,1,0,1,0,1,1,NA,NA,NA
"2145",76892,2008,"VALLE DEL CAUCA","YUMBO",0,0,0,0,0,0,0,NA,NA,NA
"2146",76895,2008,"VALLE DEL CAUCA","ZARZAL",1,1,0,1,0,1,1,NA,NA,NA
"2147",81001,2008,"ARAUCA","ARAUCA",1,0,0,0,0,1,1,NA,NA,NA
"2148",81065,2008,"ARAUCA","ARAUQUITA",1,0,0,0,0,1,1,NA,NA,NA
"2149",81220,2008,"ARAUCA","CRAVO NORTE",0,0,0,0,0,0,0,NA,NA,NA
"2150",81300,2008,"ARAUCA","FORTUL",0,0,0,0,0,0,0,NA,NA,NA
"2151",81591,2008,"ARAUCA","PUERTO RONDON",0,0,0,0,0,0,0,NA,NA,NA
"2152",81736,2008,"ARAUCA","SARAVENA",1,0,0,0,0,1,1,NA,NA,NA
"2153",81794,2008,"ARAUCA","TAME",1,0,0,0,0,1,1,NA,NA,NA
"2154",85001,2008,"CASANARE","YOPAL",0,0,0,0,0,0,0,NA,NA,NA
"2155",85010,2008,"CASANARE","AGUAZUL",0,0,0,0,0,0,0,NA,NA,NA
"2156",85015,2008,"CASANARE","CHAMEZA",0,0,0,0,0,0,0,NA,NA,NA
"2157",85125,2008,"CASANARE","HATO COROZAL",1,0,0,0,1,1,1,NA,NA,NA
"2158",85136,2008,"CASANARE","LA SALINA",0,0,0,0,0,0,0,NA,NA,NA
"2159",85139,2008,"CASANARE","MANI",0,0,0,0,0,0,0,NA,NA,NA
"2160",85162,2008,"CASANARE","MONTERREY",1,0,0,0,1,1,1,NA,NA,NA
"2161",85225,2008,"CASANARE","NUNCHIA",1,0,0,0,1,1,1,NA,NA,NA
"2162",85230,2008,"CASANARE","OROCUE",1,0,0,0,1,1,1,NA,NA,NA
"2163",85250,2008,"CASANARE","PAZ DE ARIPORO",1,0,0,0,1,1,1,NA,NA,NA
"2164",85263,2008,"CASANARE","PORE",0,0,0,0,0,0,0,NA,NA,NA
"2165",85279,2008,"CASANARE","RECETOR",0,0,0,0,0,0,0,NA,NA,NA
"2166",85300,2008,"CASANARE","SABANALARGA",0,0,0,0,0,0,0,NA,NA,NA
"2167",85315,2008,"CASANARE","SACAMA",0,0,0,0,0,0,0,NA,NA,NA
"2168",85325,2008,"CASANARE","SAN LUIS DE PALENQUE",1,0,0,0,1,1,1,NA,NA,NA
"2169",85400,2008,"CASANARE","TAMARA",0,0,0,0,0,0,0,NA,NA,NA
"2170",85410,2008,"CASANARE","TAURAMENA",0,0,0,0,0,0,0,NA,NA,NA
"2171",85430,2008,"CASANARE","TRINIDAD",0,0,0,0,0,0,0,NA,NA,NA
"2172",85440,2008,"CASANARE","VILLANUEVA",0,0,0,0,0,0,0,NA,NA,NA
"2173",86001,2008,"PUTUMAYO","MOCOA",0,0,0,0,0,0,0,NA,NA,NA
"2174",86219,2008,"PUTUMAYO","COLON",0,0,0,0,0,0,0,NA,NA,NA
"2175",86320,2008,"PUTUMAYO","ORITO",1,1,0,0,0,1,1,NA,NA,NA
"2176",86568,2008,"PUTUMAYO","PUERTO ASIS",1,1,0,0,0,1,1,NA,NA,NA
"2177",86569,2008,"PUTUMAYO","PUERTO CAICEDO",0,0,0,0,0,0,0,NA,NA,NA
"2178",86571,2008,"PUTUMAYO","PUERTO GUZMAN",1,1,0,0,0,1,1,NA,NA,NA
"2179",86573,2008,"PUTUMAYO","PUERTO LEGUIZAMO",0,0,0,0,0,0,0,NA,NA,NA
"2180",86749,2008,"PUTUMAYO","SIBUNDOY",0,0,0,0,0,0,0,NA,NA,NA
"2181",86755,2008,"PUTUMAYO","SAN FRANCISCO",0,0,0,0,0,0,0,NA,NA,NA
"2182",86757,2008,"PUTUMAYO","SAN MIGUEL",1,1,0,0,0,1,1,NA,NA,NA
"2183",86760,2008,"PUTUMAYO","SANTIAGO",0,0,0,0,0,0,0,NA,NA,NA
"2184",86865,2008,"PUTUMAYO","VALLE GUAMUEZ",1,1,0,0,0,1,1,NA,NA,NA
"2185",86885,2008,"PUTUMAYO","VILLAGARZON",0,0,0,0,0,0,0,NA,NA,NA
"2186",88564,2008,"SAN ANDRES","PROVIDENCIA Y SANTA CATALINA",0,0,0,0,0,0,0,NA,NA,NA
"2187",91001,2008,"AMAZONAS","LETICIA",0,0,0,0,0,0,0,NA,NA,NA
"2188",91540,2008,"AMAZONAS","PUERTO NARINO",0,0,0,0,0,0,0,NA,NA,NA
"2189",94001,2008,"GUAINIA","INIRIDA",0,0,0,0,0,0,0,NA,NA,NA
"2190",95001,2008,"GUAVIARE","SAN JOSE DEL GUAVIAR",1,0,0,0,1,1,1,NA,NA,NA
"2191",95015,2008,"GUAVIARE","CALAMAR",1,0,0,0,1,1,1,NA,NA,NA
"2192",95025,2008,"GUAVIARE","EL RETORNO",1,0,0,0,1,1,1,NA,NA,NA
"2193",95200,2008,"GUAVIARE","MIRAFLORES",0,0,0,0,0,0,0,NA,NA,NA
"2194",97001,2008,"VAUPES","MITU",0,0,0,0,0,0,0,NA,NA,NA
"2195",97161,2008,"VAUPES","CARURU",0,0,0,0,0,0,0,NA,NA,NA
"2196",97666,2008,"VAUPES","TARAIRA",0,0,0,0,0,0,0,NA,NA,NA
"2197",99001,2008,"VICHADA","PUERTO CARRENO",0,0,0,0,0,0,0,NA,NA,NA
"2198",99524,2008,"VICHADA","LA PRIMAVERA",0,0,0,0,0,0,0,NA,NA,NA
"2199",99624,2008,"VICHADA","SANTA ROSALIA",0,0,0,0,0,0,0,NA,NA,NA
"2200",99773,2008,"VICHADA","CUMARIBO",1,0,1,1,1,1,1,NA,NA,NA
"2201",5001,2010,"ANTIOQUIA","MEDELLIN",1,1,1,1,1,0,1,NA,NA,NA
"2202",5002,2010,"ANTIOQUIA","ABEJORRAL",0,0,0,0,0,0,0,NA,NA,NA
"2203",5004,2010,"ANTIOQUIA","ABRIAQUI",0,0,0,0,0,0,0,NA,NA,NA
"2204",5021,2010,"ANTIOQUIA","ALEJANDRIA",0,0,0,0,0,0,0,NA,NA,NA
"2205",5030,2010,"ANTIOQUIA","AMAGA",0,0,0,0,0,0,0,NA,NA,NA
"2206",5031,2010,"ANTIOQUIA","AMALFI",1,1,1,1,0,0,1,NA,NA,NA
"2207",5034,2010,"ANTIOQUIA","ANDES",0,0,0,0,0,0,0,NA,NA,NA
"2208",5036,2010,"ANTIOQUIA","ANGELOPOLIS",0,0,0,0,0,0,0,NA,NA,NA
"2209",5038,2010,"ANTIOQUIA","ANGOSTURA",0,0,0,0,0,0,0,NA,NA,NA
"2210",5040,2010,"ANTIOQUIA","ANORI",0,0,0,0,0,1,1,NA,NA,NA
"2211",5042,2010,"ANTIOQUIA","ANTIOQUIA",0,0,0,0,0,0,0,NA,NA,NA
"2212",5044,2010,"ANTIOQUIA","ANZA",1,0,1,0,0,0,1,NA,NA,NA
"2213",5045,2010,"ANTIOQUIA","APARTADO",1,0,1,1,1,0,1,NA,NA,NA
"2214",5051,2010,"ANTIOQUIA","ARBOLETES",1,0,1,0,0,0,1,NA,NA,NA
"2215",5055,2010,"ANTIOQUIA","ARGELIA",0,0,0,0,0,0,0,NA,NA,NA
"2216",5059,2010,"ANTIOQUIA","ARMENIA",0,0,0,0,0,0,0,NA,NA,NA
"2217",5079,2010,"ANTIOQUIA","BARBOSA",0,0,0,0,0,0,0,NA,NA,NA
"2218",5086,2010,"ANTIOQUIA","BELMIRA",1,0,1,0,0,0,1,NA,NA,NA
"2219",5088,2010,"ANTIOQUIA","BELLO",1,0,1,0,0,0,1,NA,NA,NA
"2220",5091,2010,"ANTIOQUIA","BETANIA",0,0,0,0,0,0,0,NA,NA,NA
"2221",5093,2010,"ANTIOQUIA","BETULIA",1,0,1,0,0,0,1,NA,NA,NA
"2222",5101,2010,"ANTIOQUIA","BOLIVAR",1,0,1,0,0,0,1,NA,NA,NA
"2223",5107,2010,"ANTIOQUIA","BRICENO",1,1,1,0,1,0,1,NA,NA,NA
"2224",5113,2010,"ANTIOQUIA","BURITICA",1,0,1,0,0,0,1,NA,NA,NA
"2225",5120,2010,"ANTIOQUIA","CACERES",1,1,1,1,1,0,1,NA,NA,NA
"2226",5125,2010,"ANTIOQUIA","CAICEDO",0,0,0,0,0,0,0,NA,NA,NA
"2227",5129,2010,"ANTIOQUIA","CALDAS",0,0,0,0,0,0,0,NA,NA,NA
"2228",5134,2010,"ANTIOQUIA","CAMPAMENTO",1,0,0,1,0,0,1,NA,NA,NA
"2229",5138,2010,"ANTIOQUIA","CANASGORDAS",1,1,1,0,1,0,1,NA,NA,NA
"2230",5142,2010,"ANTIOQUIA","CARACOLI",0,0,0,0,0,0,0,NA,NA,NA
"2231",5145,2010,"ANTIOQUIA","CARAMANTA",0,0,0,0,0,0,0,NA,NA,NA
"2232",5147,2010,"ANTIOQUIA","CAREPA",1,0,1,0,1,0,1,NA,NA,NA
"2233",5148,2010,"ANTIOQUIA","CARMEN DE VIBORAL",0,0,0,0,0,0,0,NA,NA,NA
"2234",5150,2010,"ANTIOQUIA","CAROLINA",0,0,0,0,0,0,0,NA,NA,NA
"2235",5154,2010,"ANTIOQUIA","CAUCASIA",1,1,1,1,1,0,1,NA,NA,NA
"2236",5172,2010,"ANTIOQUIA","CHIGORODO",1,1,1,0,0,0,1,NA,NA,NA
"2237",5190,2010,"ANTIOQUIA","CISNEROS",1,1,0,0,0,0,1,NA,NA,NA
"2238",5197,2010,"ANTIOQUIA","COCORNA",0,0,0,0,0,0,0,NA,NA,NA
"2239",5206,2010,"ANTIOQUIA","CONCEPCION",0,0,0,0,0,0,0,NA,NA,NA
"2240",5209,2010,"ANTIOQUIA","CONCORDIA",0,0,0,0,0,0,0,NA,NA,NA
"2241",5212,2010,"ANTIOQUIA","COPACABANA",0,0,0,0,0,0,0,NA,NA,NA
"2242",5234,2010,"ANTIOQUIA","DABEIBA",1,0,1,1,0,0,1,NA,NA,NA
"2243",5237,2010,"ANTIOQUIA","DON MATIAS",0,0,0,0,0,0,0,NA,NA,NA
"2244",5240,2010,"ANTIOQUIA","EBEJICO",1,0,1,0,0,0,1,NA,NA,NA
"2245",5250,2010,"ANTIOQUIA","EL BAGRE",1,1,1,0,1,0,1,NA,NA,NA
"2246",5264,2010,"ANTIOQUIA","ENTRERRIOS",1,0,1,0,0,0,1,NA,NA,NA
"2247",5266,2010,"ANTIOQUIA","ENVIGADO",1,0,1,0,0,0,1,NA,NA,NA
"2248",5282,2010,"ANTIOQUIA","FREDONIA",0,0,0,0,0,0,0,NA,NA,NA
"2249",5284,2010,"ANTIOQUIA","FRONTINO",1,0,1,0,0,0,1,NA,NA,NA
"2250",5306,2010,"ANTIOQUIA","GIRALDO",0,0,0,0,0,0,0,NA,NA,NA
"2251",5308,2010,"ANTIOQUIA","GIRARDOTA",0,0,0,0,0,0,0,NA,NA,NA
"2252",5310,2010,"ANTIOQUIA","GOMEZ PLATA",0,0,0,0,0,0,0,NA,NA,NA
"2253",5313,2010,"ANTIOQUIA","GRANADA",0,0,0,0,0,0,0,NA,NA,NA
"2254",5315,2010,"ANTIOQUIA","GUADALUPE",0,0,0,0,0,0,0,NA,NA,NA
"2255",5318,2010,"ANTIOQUIA","GUARNE",0,0,0,0,0,0,0,NA,NA,NA
"2256",5321,2010,"ANTIOQUIA","GUATAPE",0,0,0,0,0,0,0,NA,NA,NA
"2257",5347,2010,"ANTIOQUIA","HELICONIA",0,0,0,0,0,0,0,NA,NA,NA
"2258",5353,2010,"ANTIOQUIA","HISPANIA",0,0,0,0,0,0,0,NA,NA,NA
"2259",5360,2010,"ANTIOQUIA","ITAGUI",0,0,0,0,0,0,0,NA,NA,NA
"2260",5361,2010,"ANTIOQUIA","ITUANGO",1,0,0,1,0,0,1,NA,NA,NA
"2261",5364,2010,"ANTIOQUIA","JARDIN",0,0,0,0,0,0,0,NA,NA,NA
"2262",5368,2010,"ANTIOQUIA","JERICO",0,0,0,0,0,0,0,NA,NA,NA
"2263",5376,2010,"ANTIOQUIA","LA CEJA",0,0,0,0,0,0,0,NA,NA,NA
"2264",5380,2010,"ANTIOQUIA","LA ESTRELLA",0,0,0,0,0,0,0,NA,NA,NA
"2265",5390,2010,"ANTIOQUIA","LA PINTADA",1,0,1,1,0,0,1,NA,NA,NA
"2266",5400,2010,"ANTIOQUIA","LA UNION",0,0,0,0,0,0,0,NA,NA,NA
"2267",5411,2010,"ANTIOQUIA","LIBORINA",1,0,1,0,0,0,1,NA,NA,NA
"2268",5425,2010,"ANTIOQUIA","MACEO",1,1,1,0,0,0,1,NA,NA,NA
"2269",5440,2010,"ANTIOQUIA","MARINILLA",0,0,0,0,0,0,0,NA,NA,NA
"2270",5467,2010,"ANTIOQUIA","MONTEBELLO",0,0,0,0,0,0,0,NA,NA,NA
"2271",5475,2010,"ANTIOQUIA","MURINDO",0,0,0,0,0,0,0,NA,NA,NA
"2272",5480,2010,"ANTIOQUIA","MUTATA",1,0,1,0,0,0,1,NA,NA,NA
"2273",5483,2010,"ANTIOQUIA","NARINO",0,0,0,0,0,0,0,NA,NA,NA
"2274",5490,2010,"ANTIOQUIA","NECOCLI",1,0,1,0,0,0,1,NA,NA,NA
"2275",5495,2010,"ANTIOQUIA","NECHI",1,1,1,1,1,0,1,NA,NA,NA
"2276",5501,2010,"ANTIOQUIA","OLAYA",0,0,0,0,0,0,0,NA,NA,NA
"2277",5541,2010,"ANTIOQUIA","PENOL",0,0,0,0,0,0,0,NA,NA,NA
"2278",5543,2010,"ANTIOQUIA","PEQUE",1,0,1,0,0,0,1,NA,NA,NA
"2279",5576,2010,"ANTIOQUIA","PUEBLORRICO",0,0,0,0,0,0,0,NA,NA,NA
"2280",5579,2010,"ANTIOQUIA","PUERTO BERRIO",1,1,1,1,1,0,1,NA,NA,NA
"2281",5585,2010,"ANTIOQUIA","PUERTO NARE",1,0,1,0,0,0,1,NA,NA,NA
"2282",5591,2010,"ANTIOQUIA","PUERTO TRIUNFO",1,1,0,0,0,0,1,NA,NA,NA
"2283",5604,2010,"ANTIOQUIA","REMEDIOS",1,1,1,0,0,0,1,NA,NA,NA
"2284",5607,2010,"ANTIOQUIA","RETIRO",0,0,0,0,0,0,0,NA,NA,NA
"2285",5615,2010,"ANTIOQUIA","RIONEGRO",1,0,0,0,1,0,1,NA,NA,NA
"2286",5628,2010,"ANTIOQUIA","SABANALARGA",1,0,1,0,0,0,1,NA,NA,NA
"2287",5631,2010,"ANTIOQUIA","SABANETA",0,0,0,0,0,0,0,NA,NA,NA
"2288",5642,2010,"ANTIOQUIA","SALGAR",0,0,0,0,0,0,0,NA,NA,NA
"2289",5647,2010,"ANTIOQUIA","SAN ANDRES",0,0,0,0,0,0,0,NA,NA,NA
"2290",5649,2010,"ANTIOQUIA","SAN CARLOS",0,0,0,0,0,0,0,NA,NA,NA
"2291",5652,2010,"ANTIOQUIA","SAN FRANCISCO",0,0,0,0,0,0,0,NA,NA,NA
"2292",5656,2010,"ANTIOQUIA","SAN JERONIMO",0,0,0,0,0,0,0,NA,NA,NA
"2293",5658,2010,"ANTIOQUIA","SN JOSE D LA MONTANA",0,0,0,0,0,0,0,NA,NA,NA
"2294",5659,2010,"ANTIOQUIA","SAN JUAN URABA",1,0,0,1,0,0,1,NA,NA,NA
"2295",5660,2010,"ANTIOQUIA","SAN LUIS",0,0,0,0,0,0,0,NA,NA,NA
"2296",5664,2010,"ANTIOQUIA","SAN PEDRO",0,0,0,0,0,0,0,NA,NA,NA
"2297",5665,2010,"ANTIOQUIA","SAN PEDRO URABA",1,0,1,1,0,0,1,NA,NA,NA
"2298",5667,2010,"ANTIOQUIA","SAN RAFAEL",0,0,0,0,0,0,0,NA,NA,NA
"2299",5670,2010,"ANTIOQUIA","SAN ROQUE",1,0,1,0,0,0,1,NA,NA,NA
"2300",5674,2010,"ANTIOQUIA","SAN VICENTE",0,0,0,0,0,0,0,NA,NA,NA
"2301",5679,2010,"ANTIOQUIA","SANTA BARBARA",0,0,0,0,0,0,0,NA,NA,NA
"2302",5686,2010,"ANTIOQUIA","SANTA ROSA DE OSOS",1,0,1,0,0,0,1,NA,NA,NA
"2303",5690,2010,"ANTIOQUIA","SANTO DOMINGO",1,0,1,0,0,0,1,NA,NA,NA
"2304",5697,2010,"ANTIOQUIA","EL SANTUARIO",0,0,0,0,0,0,0,NA,NA,NA
