"","mun","year","AUC","FARC","Paramilitaries","Guerrilla"
"771",52287,1988,NA,0,0,0
"772",52317,1988,NA,0,0,0
"773",52320,1988,NA,0,0,0
"774",52323,1988,NA,0,1,0
"775",52352,1988,NA,0,0,0
"776",52354,1988,NA,0,1,0
"777",52356,1988,NA,0,1,0
"778",52378,1988,NA,0,0,0
"779",52381,1988,NA,0,0,0
"780",52385,1988,NA,0,0,0
"781",52390,1988,NA,0,0,0
"782",52399,1988,NA,0,0,0
"783",52405,1988,NA,0,0,0
"784",52411,1988,NA,0,0,0
"785",52418,1988,NA,0,0,0
"786",52427,1988,NA,0,0,0
"787",52435,1988,NA,0,0,0
"788",52473,1988,NA,0,0,0
"789",52480,1988,NA,0,0,0
"790",52490,1988,NA,0,0,1
"791",52506,1988,NA,0,0,0
"792",52520,1988,NA,0,0,0
"793",52540,1988,NA,0,0,0
"794",52560,1988,NA,0,0,0
"795",52565,1988,NA,0,0,0
"796",52573,1988,NA,0,0,0
"797",52585,1988,NA,0,0,0
"798",52612,1988,NA,0,0,0
"799",52621,1988,NA,0,0,0
"800",52678,1988,NA,0,1,0
"801",52683,1988,NA,0,0,0
"802",52685,1988,NA,0,0,0
"803",52687,1988,NA,0,0,0
"804",52693,1988,NA,1,1,1
"805",52694,1988,NA,0,0,0
"806",52696,1988,NA,0,0,0
"807",52699,1988,NA,0,0,0
"808",52720,1988,NA,0,0,0
"809",52786,1988,NA,0,0,0
"810",52788,1988,NA,0,0,0
"811",52835,1988,NA,0,0,0
"812",52838,1988,NA,0,1,0
"813",52885,1988,NA,0,0,0
"814",54001,1988,NA,0,1,1
"815",54003,1988,NA,0,0,1
"816",54051,1988,NA,0,1,0
"817",54099,1988,NA,0,0,0
"818",54109,1988,NA,0,0,0
"819",54125,1988,NA,0,0,0
"820",54128,1988,NA,1,0,1
"821",54172,1988,NA,0,0,0
"822",54174,1988,NA,0,0,1
"823",54206,1988,NA,1,1,1
"824",54223,1988,NA,0,0,0
"825",54239,1988,NA,0,1,1
"826",54245,1988,NA,1,1,1
"827",54250,1988,NA,0,0,0
"828",54261,1988,NA,0,0,1
"829",54313,1988,NA,0,0,0
"830",54344,1988,NA,0,1,0
"831",54347,1988,NA,0,0,0
"832",54377,1988,NA,0,0,0
"833",54385,1988,NA,0,0,0
"834",54398,1988,NA,0,1,0
"835",54405,1988,NA,0,0,0
"836",54418,1988,NA,0,0,0
"837",54480,1988,NA,0,0,0
"838",54498,1988,NA,0,1,1
"839",54518,1988,NA,0,0,1
"840",54520,1988,NA,0,0,0
"841",54553,1988,NA,0,0,0
"842",54599,1988,NA,0,0,0
"843",54660,1988,NA,0,0,1
"844",54670,1988,NA,1,1,1
"845",54673,1988,NA,0,0,0
"846",54680,1988,NA,0,0,0
"847",54720,1988,NA,0,0,1
"848",54743,1988,NA,0,1,0
"849",54800,1988,NA,0,0,1
"850",54810,1988,NA,0,1,1
"851",54820,1988,NA,0,0,1
"852",54871,1988,NA,0,0,0
"853",54874,1988,NA,0,0,0
"854",54998,1988,NA,0,0,0
"855",54999,1988,NA,0,0,0
"856",63001,1988,NA,0,1,0
"857",63111,1988,NA,0,0,0
"858",63130,1988,NA,0,1,0
"859",63190,1988,NA,0,0,0
"860",63212,1988,NA,0,0,0
"861",63272,1988,NA,0,0,0
"862",63302,1988,NA,0,1,0
"863",63401,1988,NA,0,0,0
"864",63470,1988,NA,0,0,0
"865",63548,1988,NA,0,0,0
"866",63594,1988,NA,0,1,0
"867",63690,1988,NA,0,0,0
"868",66001,1988,NA,0,1,1
"869",66045,1988,NA,0,0,1
"870",66075,1988,NA,0,1,0
"871",66088,1988,NA,0,1,1
"872",66170,1988,NA,0,1,1
"873",66318,1988,NA,0,0,1
"874",66383,1988,NA,0,1,0
"875",66400,1988,NA,0,1,0
"876",66440,1988,NA,0,1,0
"877",66456,1988,NA,0,0,0
"878",66572,1988,NA,0,1,0
"879",66594,1988,NA,0,1,1
"880",66682,1988,NA,0,1,1
"881",66687,1988,NA,0,1,0
"882",68001,1988,NA,1,1,1
"883",68013,1988,NA,1,0,1
"884",68020,1988,NA,1,0,1
"885",68051,1988,NA,0,0,1
"886",68077,1988,NA,0,1,0
"887",68079,1988,NA,1,0,1
"888",68081,1988,NA,1,1,1
"889",68092,1988,NA,0,1,1
"890",68101,1988,NA,1,0,1
"891",68121,1988,NA,0,0,0
"892",68132,1988,NA,0,0,0
"893",68147,1988,NA,0,0,0
"894",68152,1988,NA,1,0,1
"895",68160,1988,NA,0,0,0
"896",68162,1988,NA,0,1,1
"897",68167,1988,NA,1,1,1
"898",68169,1988,NA,0,0,0
"899",68176,1988,NA,1,0,1
"900",68179,1988,NA,1,0,1
"901",68190,1988,NA,1,1,1
"902",68207,1988,NA,0,1,0
"903",68209,1988,NA,0,0,0
"904",68211,1988,NA,0,0,1
"905",68217,1988,NA,0,0,0
"906",68229,1988,NA,0,0,0
"907",68235,1988,NA,1,1,1
"908",68245,1988,NA,0,0,0
"909",68250,1988,NA,0,0,0
"910",68255,1988,NA,1,1,1
"911",68264,1988,NA,0,0,0
"912",68266,1988,NA,0,0,0
"913",68271,1988,NA,0,0,0
"914",68276,1988,NA,0,0,0
"915",68296,1988,NA,1,0,1
"916",68298,1988,NA,0,1,0
"917",68307,1988,NA,0,1,1
"918",68318,1988,NA,1,1,1
"919",68320,1988,NA,1,0,1
"920",68322,1988,NA,0,0,0
"921",68324,1988,NA,0,1,0
"922",68327,1988,NA,0,1,0
"923",68344,1988,NA,0,0,0
"924",68368,1988,NA,1,1,1
"925",68370,1988,NA,0,0,0
"926",68377,1988,NA,1,0,1
"927",68385,1988,NA,1,0,1
"928",68397,1988,NA,1,1,1
"929",68406,1988,NA,0,1,1
"930",68418,1988,NA,0,0,0
"931",68425,1988,NA,0,0,1
"932",68432,1988,NA,0,0,1
"933",68444,1988,NA,0,0,0
"934",68464,1988,NA,0,0,0
"935",68468,1988,NA,0,0,0
"936",68498,1988,NA,0,0,0
"937",68500,1988,NA,0,0,0
"938",68502,1988,NA,0,0,0
"939",68522,1988,NA,1,0,1
"940",68524,1988,NA,0,0,0
"941",68533,1988,NA,0,0,0
"942",68547,1988,NA,0,1,1
"943",68549,1988,NA,0,0,0
"944",68572,1988,NA,1,0,1
"945",68573,1988,NA,1,1,1
"946",68575,1988,NA,1,1,1
"947",68615,1988,NA,1,1,1
"948",68655,1988,NA,0,1,1
"949",68669,1988,NA,0,0,0
"950",68673,1988,NA,1,0,1
"951",68679,1988,NA,0,1,0
"952",68682,1988,NA,0,0,0
"953",68684,1988,NA,0,0,0
"954",68686,1988,NA,0,0,0
"955",68689,1988,NA,1,1,1
"956",68705,1988,NA,0,0,0
"957",68720,1988,NA,1,0,1
"958",68745,1988,NA,1,1,1
"959",68755,1988,NA,0,0,1
"960",68770,1988,NA,1,1,1
"961",68773,1988,NA,1,0,1
"962",68780,1988,NA,0,0,0
"963",68820,1988,NA,0,0,0
"964",68855,1988,NA,0,0,0
"965",68861,1988,NA,0,0,1
"966",68867,1988,NA,0,0,0
"967",68872,1988,NA,0,1,0
"968",68895,1988,NA,1,1,1
"969",70001,1988,NA,0,1,1
"970",70110,1988,NA,0,0,1
"971",70124,1988,NA,0,0,0
"972",70204,1988,NA,0,1,0
"973",70215,1988,NA,0,1,0
"974",70221,1988,NA,0,0,0
"975",70230,1988,NA,0,0,1
"976",70233,1988,NA,0,0,0
"977",70235,1988,NA,0,1,0
"978",70265,1988,NA,0,0,0
"979",70400,1988,NA,1,0,1
"980",70418,1988,NA,0,0,0
"981",70429,1988,NA,0,1,0
"982",70473,1988,NA,0,1,1
"983",70508,1988,NA,0,0,1
"984",70523,1988,NA,0,1,0
"985",70670,1988,NA,0,1,0
"986",70678,1988,NA,0,1,1
"987",70702,1988,NA,0,0,0
"988",70708,1988,NA,0,1,1
"989",70713,1988,NA,0,1,1
"990",70717,1988,NA,0,0,0
"991",70742,1988,NA,0,1,0
"992",70771,1988,NA,0,0,0
"993",70820,1988,NA,0,1,0
"994",70823,1988,NA,0,1,1
"995",73001,1988,NA,1,1,1
"996",73024,1988,NA,0,0,0
"997",73026,1988,NA,0,0,1
"998",73030,1988,NA,0,0,0
"999",73043,1988,NA,0,0,0
"1000",73055,1988,NA,0,1,0
"1001",73067,1988,NA,1,0,1
"1002",73124,1988,NA,0,1,1
"1003",73148,1988,NA,0,0,0
"1004",73152,1988,NA,0,0,0
"1005",73168,1988,NA,1,1,1
"1006",73200,1988,NA,0,0,0
"1007",73217,1988,NA,0,1,0
"1008",73226,1988,NA,1,1,1
"1009",73236,1988,NA,1,0,1
"1010",73268,1988,NA,0,1,0
"1011",73270,1988,NA,0,0,0
"1012",73275,1988,NA,0,0,0
"1013",73283,1988,NA,1,0,1
"1014",73319,1988,NA,0,0,0
"1015",73347,1988,NA,0,0,0
"1016",73349,1988,NA,1,1,1
"1017",73352,1988,NA,0,0,0
"1018",73408,1988,NA,0,0,0
"1019",73411,1988,NA,0,0,0
"1020",73443,1988,NA,0,0,0
"1021",73449,1988,NA,0,0,0
"1022",73461,1988,NA,0,0,0
"1023",73483,1988,NA,0,1,0
"1024",73504,1988,NA,0,0,0
"1025",73520,1988,NA,0,0,0
"1026",73547,1988,NA,0,0,0
"1027",73555,1988,NA,1,1,1
"1028",73563,1988,NA,1,0,1
"1029",73585,1988,NA,1,0,1
"1030",73616,1988,NA,0,0,0
"1031",73622,1988,NA,0,0,0
"1032",73624,1988,NA,1,0,1
"1033",73671,1988,NA,0,1,1
"1034",73675,1988,NA,0,1,0
"1035",73678,1988,NA,0,0,0
"1036",73686,1988,NA,0,0,0
"1037",73770,1988,NA,0,0,0
"1038",73854,1988,NA,0,0,0
"1039",73861,1988,NA,0,1,0
"1040",73870,1988,NA,1,0,1
"1041",73873,1988,NA,1,1,1
"1042",76001,1988,NA,1,1,1
"1043",76020,1988,NA,0,1,0
"1044",76036,1988,NA,0,0,0
"1045",76041,1988,NA,0,1,0
"1046",76054,1988,NA,0,0,0
"1047",76100,1988,NA,0,1,0
"1048",76109,1988,NA,1,1,1
"1049",76111,1988,NA,0,1,1
"1050",76113,1988,NA,0,0,0
"1051",76122,1988,NA,0,0,0
"1052",76126,1988,NA,0,1,0
"1053",76130,1988,NA,0,0,0
"1054",76147,1988,NA,0,1,1
"1055",76233,1988,NA,1,1,1
"1056",76243,1988,NA,0,0,0
"1057",76246,1988,NA,0,0,1
"1058",76248,1988,NA,0,0,0
"1059",76250,1988,NA,0,1,0
"1060",76275,1988,NA,0,0,1
"1061",76306,1988,NA,0,0,0
"1062",76318,1988,NA,0,0,1
"1063",76364,1988,NA,1,1,1
"1064",76377,1988,NA,0,0,0
"1065",76400,1988,NA,0,0,0
"1066",76403,1988,NA,0,1,0
"1067",76497,1988,NA,0,1,0
"1068",76520,1988,NA,0,1,1
"1069",76563,1988,NA,0,0,0
"1070",76606,1988,NA,0,0,0
"1071",76616,1988,NA,0,0,0
"1072",76622,1988,NA,0,1,0
"1073",76670,1988,NA,0,0,0
"1074",76736,1988,NA,0,1,0
"1075",76823,1988,NA,0,1,0
"1076",76828,1988,NA,0,1,1
"1077",76834,1988,NA,1,1,1
"1078",76845,1988,NA,0,0,0
"1079",76863,1988,NA,0,0,0
"1080",76869,1988,NA,0,1,0
"1081",76890,1988,NA,0,0,0
"1082",76892,1988,NA,0,1,0
"1083",76895,1988,NA,0,1,0
"1084",81001,1988,NA,0,1,1
"1085",81065,1988,NA,1,1,1
"1086",81220,1988,NA,0,0,1
"1087",81300,1988,NA,0,0,0
"1088",81591,1988,NA,0,0,1
"1089",81736,1988,NA,1,1,1
"1090",81794,1988,NA,1,1,1
"1091",85001,1988,NA,0,1,0
"1092",85010,1988,NA,0,0,1
"1093",85015,1988,NA,0,0,0
"1094",85125,1988,NA,0,0,0
"1095",85136,1988,NA,0,0,0
"1096",85139,1988,NA,0,1,0
"1097",85162,1988,NA,0,0,0
"1098",85225,1988,NA,0,0,0
"1099",85230,1988,NA,0,0,0
"1100",85250,1988,NA,0,0,0
"1101",85263,1988,NA,1,0,1
"1102",85279,1988,NA,0,0,0
"1103",85300,1988,NA,0,0,1
"1104",85315,1988,NA,1,0,1
"1105",85325,1988,NA,1,0,1
"1106",85400,1988,NA,0,0,0
"1107",85410,1988,NA,1,0,1
"1108",85430,1988,NA,0,1,0
"1109",85440,1988,NA,0,1,0
"1110",86001,1988,NA,0,1,1
"1111",86219,1988,NA,1,1,1
"1112",86320,1988,NA,0,0,1
"1113",86568,1988,NA,0,1,1
"1114",86569,1988,NA,0,0,0
"1115",86571,1988,NA,0,0,0
"1116",86573,1988,NA,0,0,0
"1117",86749,1988,NA,0,0,0
"1118",86755,1988,NA,1,0,1
"1119",86757,1988,NA,0,0,0
"1120",86760,1988,NA,0,0,0
"1121",86865,1988,NA,0,0,0
"1122",86865,1988,NA,0,0,0
"1123",86885,1988,NA,0,0,1
"1124",86999,1988,NA,0,0,0
"1125",88001,1988,NA,0,0,0
"1126",88564,1988,NA,0,0,0
"1127",91001,1988,NA,0,0,0
"1128",91263,1988,NA,0,0,0
"1129",91405,1988,NA,0,0,0
"1130",91407,1988,NA,0,0,0
"1131",91430,1988,NA,0,0,0
"1132",91460,1988,NA,0,0,0
"1133",91530,1988,NA,0,0,0
"1134",91536,1988,NA,0,0,0
"1135",91540,1988,NA,0,0,0
"1136",91669,1988,NA,0,0,0
"1137",91798,1988,NA,0,0,0
"1138",94001,1988,NA,0,1,0
"1139",94343,1988,NA,0,0,0
"1140",94663,1988,NA,0,0,0
"1141",94883,1988,NA,0,0,0
"1142",94884,1988,NA,0,0,0
"1143",94885,1988,NA,0,0,0
"1144",94886,1988,NA,0,0,0
"1145",94887,1988,NA,0,0,0
"1146",94888,1988,NA,0,0,0
"1147",95001,1988,NA,1,1,1
"1148",95015,1988,NA,0,0,0
"1149",95025,1988,NA,0,0,0
"1150",95200,1988,NA,0,0,0
"1151",97001,1988,NA,1,1,1
"1152",97161,1988,NA,0,0,0
"1153",97511,1988,NA,0,0,0
"1154",97666,1988,NA,0,0,0
"1155",5001,1989,NA,0,1,1
"1156",5002,1989,NA,0,1,0
"1157",5004,1989,NA,0,1,0
"1158",5021,1989,NA,0,0,0
"1159",5030,1989,NA,0,1,0
"1160",5031,1989,NA,0,1,1
"1161",5034,1989,NA,0,1,0
"1162",5036,1989,NA,0,0,0
"1163",5038,1989,NA,0,0,0
"1164",5040,1989,NA,0,0,0
"1165",5042,1989,NA,1,1,1
"1166",5044,1989,NA,1,1,1
"1167",5045,1989,NA,1,1,1
"1168",5051,1989,NA,0,1,1
"1169",5055,1989,NA,0,1,0
"1170",5059,1989,NA,0,0,0
"1171",5079,1989,NA,0,1,0
"1172",5086,1989,NA,0,0,0
"1173",5088,1989,NA,0,1,1
"1174",5091,1989,NA,0,0,0
"1175",5093,1989,NA,0,0,1
"1176",5101,1989,NA,0,1,1
"1177",5107,1989,NA,0,0,0
"1178",5113,1989,NA,0,0,0
"1179",5120,1989,NA,1,1,1
"1180",5125,1989,NA,0,0,0
"1181",5129,1989,NA,0,1,1
"1182",5134,1989,NA,0,0,0
"1183",5138,1989,NA,0,1,0
"1184",5142,1989,NA,0,0,0
"1185",5145,1989,NA,0,0,1
"1186",5147,1989,NA,0,1,0
"1187",5148,1989,NA,0,1,0
"1188",5150,1989,NA,0,0,0
"1189",5154,1989,NA,1,1,1
"1190",5172,1989,NA,0,1,1
"1191",5190,1989,NA,0,0,0
"1192",5197,1989,NA,0,1,1
"1193",5206,1989,NA,0,0,0
"1194",5209,1989,NA,0,1,1
"1195",5212,1989,NA,0,0,0
"1196",5234,1989,NA,0,1,1
"1197",5237,1989,NA,0,0,1
"1198",5240,1989,NA,0,1,0
"1199",5250,1989,NA,0,1,1
"1200",5264,1989,NA,0,0,0
"1201",5266,1989,NA,0,1,0
"1202",5282,1989,NA,0,1,0
"1203",5284,1989,NA,0,1,0
"1204",5306,1989,NA,0,0,0
"1205",5308,1989,NA,0,1,1
"1206",5310,1989,NA,0,0,0
"1207",5313,1989,NA,0,0,1
"1208",5315,1989,NA,0,1,0
"1209",5318,1989,NA,0,1,0
"1210",5321,1989,NA,0,0,0
"1211",5347,1989,NA,0,0,1
"1212",5353,1989,NA,0,0,0
"1213",5360,1989,NA,0,1,0
"1214",5361,1989,NA,0,0,0
"1215",5364,1989,NA,0,1,1
"1216",5368,1989,NA,0,1,0
"1217",5376,1989,NA,0,1,0
"1218",5380,1989,NA,0,1,0
"1219",5390,1989,NA,0,0,0
"1220",5400,1989,NA,0,1,1
"1221",5411,1989,NA,0,1,1
"1222",5425,1989,NA,1,1,1
"1223",5440,1989,NA,0,1,0
"1224",5467,1989,NA,0,1,0
"1225",5475,1989,NA,0,0,0
"1226",5480,1989,NA,1,1,1
"1227",5483,1989,NA,0,0,0
"1228",5490,1989,NA,0,1,1
"1229",5495,1989,NA,1,1,1
"1230",5501,1989,NA,0,0,0
"1231",5541,1989,NA,0,1,0
"1232",5543,1989,NA,0,0,0
"1233",5576,1989,NA,0,0,0
"1234",5579,1989,NA,0,1,1
"1235",5585,1989,NA,0,0,0
"1236",5591,1989,NA,0,1,0
"1237",5604,1989,NA,0,1,1
"1238",5607,1989,NA,0,1,0
"1239",5615,1989,NA,0,1,1
"1240",5628,1989,NA,0,0,1
"1241",5631,1989,NA,0,1,0
"1242",5642,1989,NA,0,1,1
"1243",5647,1989,NA,0,1,1
"1244",5649,1989,NA,0,1,1
"1245",5652,1989,NA,0,0,0
"1246",5656,1989,NA,0,0,0
"1247",5658,1989,NA,0,0,1
"1248",5659,1989,NA,0,0,0
"1249",5660,1989,NA,0,1,1
"1250",5664,1989,NA,0,1,0
"1251",5665,1989,NA,0,1,1
"1252",5667,1989,NA,1,0,1
"1253",5670,1989,NA,1,1,1
"1254",5674,1989,NA,0,0,0
"1255",5679,1989,NA,0,0,0
"1256",5686,1989,NA,0,0,0
"1257",5690,1989,NA,0,0,0
"1258",5697,1989,NA,0,0,0
"1259",5736,1989,NA,0,0,0
"1260",5756,1989,NA,0,0,0
"1261",5761,1989,NA,0,0,0
"1262",5789,1989,NA,0,0,0
"1263",5790,1989,NA,0,0,0
"1264",5792,1989,NA,0,0,0
"1265",5809,1989,NA,0,0,0
"1266",5819,1989,NA,0,0,0
"1267",5837,1989,NA,0,0,0
"1268",5842,1989,NA,0,0,0
"1269",5847,1989,NA,0,0,0
"1270",5854,1989,NA,0,0,0
"1271",5856,1989,NA,0,0,0
"1272",5858,1989,NA,0,0,0
"1273",5861,1989,NA,0,0,0
"1274",5873,1989,NA,0,0,0
"1275",5885,1989,NA,0,0,0
"1276",5887,1989,NA,0,0,0
"1277",5890,1989,NA,0,0,0
"1278",5893,1989,NA,0,0,0
"1279",5895,1989,NA,0,0,0
"1280",8001,1989,NA,0,1,1
"1281",8078,1989,NA,0,0,0
"1282",8137,1989,NA,0,1,0
"1283",8141,1989,NA,0,0,0
"1284",8296,1989,NA,0,0,0
"1285",8372,1989,NA,0,1,0
"1286",8421,1989,NA,0,1,0
"1287",8433,1989,NA,0,0,0
"1288",8436,1989,NA,0,0,0
"1289",8520,1989,NA,0,0,0
"1290",8549,1989,NA,0,0,0
"1291",8558,1989,NA,0,0,0
"1292",8560,1989,NA,0,0,0
"1293",8573,1989,NA,0,0,0
"1294",8606,1989,NA,0,0,0
"1295",8634,1989,NA,0,0,0
"1296",8638,1989,NA,0,0,0
"1297",8675,1989,NA,0,0,0
"1298",8685,1989,NA,0,0,0
"1299",8758,1989,NA,0,0,0
"1300",8770,1989,NA,0,0,0
"1301",8832,1989,NA,0,1,0
"1302",8849,1989,NA,0,0,0
"1303",11001,1989,NA,0,1,1
"1304",13001,1989,NA,0,1,1
"1305",13006,1989,NA,1,0,1
"1306",13030,1989,NA,0,0,0
"1307",13042,1989,NA,0,0,0
"1308",13052,1989,NA,0,1,0
"1309",13062,1989,NA,0,0,0
"1310",13074,1989,NA,0,0,0
"1311",13140,1989,NA,0,1,0
"1312",13160,1989,NA,0,0,0
"1313",13188,1989,NA,0,0,0
"1314",13212,1989,NA,0,0,1
"1315",13222,1989,NA,0,0,0
"1316",13244,1989,NA,0,1,1
"1317",13248,1989,NA,0,0,0
"1318",13268,1989,NA,0,0,0
"1319",13300,1989,NA,0,0,0
"1320",13430,1989,NA,0,0,1
"1321",13433,1989,NA,0,0,0
"1322",13440,1989,NA,0,0,0
"1323",13442,1989,NA,0,1,1
"1324",13458,1989,NA,0,0,0
"1325",13468,1989,NA,0,0,0
"1326",13473,1989,NA,0,1,1
"1327",13490,1989,NA,0,0,0
"1328",13549,1989,NA,1,0,1
"1329",13580,1989,NA,0,0,0
"1330",13600,1989,NA,0,1,1
"1331",13620,1989,NA,0,0,0
"1332",13647,1989,NA,0,0,0
"1333",13650,1989,NA,0,0,1
"1334",13654,1989,NA,0,1,0
"1335",13655,1989,NA,0,0,0
"1336",13657,1989,NA,0,0,0
"1337",13667,1989,NA,0,0,1
"1338",13670,1989,NA,1,1,1
"1339",13673,1989,NA,0,0,0
"1340",13683,1989,NA,0,0,0
"1341",13688,1989,NA,0,0,0
"1342",13744,1989,NA,0,1,1
"1343",13760,1989,NA,0,0,0
"1344",13780,1989,NA,0,0,0
"1345",13810,1989,NA,0,0,0
"1346",13836,1989,NA,0,0,0
"1347",13838,1989,NA,0,0,0
"1348",13873,1989,NA,0,0,0
"1349",13894,1989,NA,0,1,1
"1350",13989,1989,NA,0,0,0
"1351",13990,1989,NA,0,0,0
"1352",13991,1989,NA,0,0,0
"1353",13992,1989,NA,0,0,0
"1354",13993,1989,NA,0,0,0
"1355",13994,1989,NA,0,0,0
"1356",13995,1989,NA,0,0,0
"1357",13996,1989,NA,0,0,0
"1358",13997,1989,NA,0,0,0
"1359",13998,1989,NA,0,0,0
"1360",13999,1989,NA,0,0,0
"1361",15001,1989,NA,0,1,1
"1362",15022,1989,NA,0,0,0
"1363",15047,1989,NA,0,0,0
"1364",15051,1989,NA,0,1,0
"1365",15087,1989,NA,0,0,0
"1366",15090,1989,NA,1,0,1
"1367",15092,1989,NA,0,0,0
"1368",15097,1989,NA,0,1,0
"1369",15104,1989,NA,0,0,0
"1370",15106,1989,NA,0,0,0
"1371",15109,1989,NA,0,1,0
"1372",15114,1989,NA,0,1,0
"1373",15131,1989,NA,0,0,0
"1374",15135,1989,NA,0,0,0
"1375",15162,1989,NA,0,0,0
"1376",15172,1989,NA,0,0,0
"1377",15176,1989,NA,0,1,0
"1378",15180,1989,NA,0,0,1
"1379",15183,1989,NA,0,0,0
"1380",15185,1989,NA,0,0,0
"1381",15187,1989,NA,0,0,0
"1382",15189,1989,NA,0,0,0
"1383",15204,1989,NA,0,0,0
"1384",15212,1989,NA,0,0,0
"1385",15215,1989,NA,0,0,0
"1386",15218,1989,NA,0,0,0
"1387",15223,1989,NA,1,1,1
"1388",15224,1989,NA,0,0,0
"1389",15226,1989,NA,0,0,0
"1390",15232,1989,NA,0,0,0
"1391",15236,1989,NA,0,0,0
"1392",15238,1989,NA,0,0,0
"1393",15244,1989,NA,0,0,0
"1394",15248,1989,NA,0,0,0
"1395",15272,1989,NA,0,0,0
"1396",15276,1989,NA,0,0,0
"1397",15293,1989,NA,0,0,0
"1398",15296,1989,NA,0,0,1
"1399",15299,1989,NA,0,1,0
"1400",15317,1989,NA,0,0,0
"1401",15322,1989,NA,0,0,0
"1402",15325,1989,NA,0,1,0
"1403",15332,1989,NA,0,0,0
"1404",15362,1989,NA,0,0,0
"1405",15367,1989,NA,0,0,0
"1406",15368,1989,NA,0,0,0
"1407",15377,1989,NA,1,1,1
"1408",15380,1989,NA,0,0,0
"1409",15401,1989,NA,0,1,0
"1410",15403,1989,NA,0,0,0
"1411",15407,1989,NA,0,0,0
"1412",15425,1989,NA,0,0,0
"1413",15442,1989,NA,0,1,0
"1414",15455,1989,NA,1,1,1
"1415",15464,1989,NA,1,0,1
"1416",15466,1989,NA,0,0,0
"1417",15469,1989,NA,0,0,0
"1418",15476,1989,NA,0,0,0
"1419",15480,1989,NA,0,1,0
"1420",15491,1989,NA,0,0,0
"1421",15494,1989,NA,0,0,0
"1422",15500,1989,NA,0,0,0
"1423",15507,1989,NA,0,1,0
"1424",15511,1989,NA,1,0,1
"1425",15514,1989,NA,0,0,0
"1426",15516,1989,NA,0,1,0
"1427",15518,1989,NA,0,0,0
"1428",15522,1989,NA,0,0,0
"1429",15531,1989,NA,0,1,0
"1430",15533,1989,NA,0,0,0
"1431",15537,1989,NA,0,0,0
"1432",15542,1989,NA,0,0,0
"1433",15550,1989,NA,0,0,0
"1434",15550,1989,NA,0,0,0
"1435",15550,1989,NA,0,0,0
"1436",15572,1989,NA,0,0,0
"1437",15580,1989,NA,0,1,0
"1438",15599,1989,NA,0,0,0
"1439",15600,1989,NA,0,0,0
"1440",15621,1989,NA,0,0,0
"1441",15632,1989,NA,0,1,0
"1442",15638,1989,NA,0,0,0
"1443",15646,1989,NA,0,0,0
"1444",15660,1989,NA,0,0,0
"1445",15664,1989,NA,0,0,0
"1446",15667,1989,NA,0,1,0
"1447",15673,1989,NA,0,0,0
"1448",15676,1989,NA,0,1,0
"1449",15681,1989,NA,1,1,1
"1450",15686,1989,NA,0,0,0
"1451",15690,1989,NA,0,1,0
"1452",15693,1989,NA,0,0,0
"1453",15696,1989,NA,0,0,0
"1454",15720,1989,NA,0,0,0
"1455",15723,1989,NA,0,0,0
"1456",15740,1989,NA,0,0,0
"1457",15753,1989,NA,0,0,0
"1458",15755,1989,NA,0,0,0
"1459",15757,1989,NA,0,0,0
"1460",15759,1989,NA,0,0,1
"1461",15761,1989,NA,0,0,0
"1462",15762,1989,NA,0,0,0
"1463",15763,1989,NA,0,0,0
"1464",15764,1989,NA,0,0,0
"1465",15774,1989,NA,0,0,0
"1466",15776,1989,NA,0,0,0
"1467",15778,1989,NA,0,0,0
"1468",15790,1989,NA,0,0,0
"1469",15798,1989,NA,0,0,0
"1470",15804,1989,NA,0,0,0
"1471",15806,1989,NA,0,0,0
"1472",15808,1989,NA,0,0,0
"1473",15810,1989,NA,0,0,0
"1474",15814,1989,NA,0,0,0
"1475",15816,1989,NA,0,0,0
"1476",15820,1989,NA,0,0,0
"1477",15822,1989,NA,0,0,0
"1478",15832,1989,NA,0,0,0
"1479",15835,1989,NA,0,0,0
"1480",15837,1989,NA,0,0,0
"1481",15839,1989,NA,0,0,0
"1482",15842,1989,NA,0,0,0
"1483",15861,1989,NA,0,0,0
"1484",15879,1989,NA,0,0,0
"1485",15897,1989,NA,0,0,0
"1486",17001,1989,NA,0,1,0
"1487",17013,1989,NA,0,0,0
"1488",17042,1989,NA,0,1,1
"1489",17050,1989,NA,0,0,0
"1490",17088,1989,NA,0,1,0
"1491",17174,1989,NA,0,1,0
"1492",17272,1989,NA,0,0,0
"1493",17380,1989,NA,0,1,1
"1494",17388,1989,NA,0,0,0
"1495",17433,1989,NA,0,0,0
"1496",17442,1989,NA,0,0,0
"1497",17444,1989,NA,0,0,0
"1498",17446,1989,NA,0,0,0
"1499",17486,1989,NA,0,0,0
"1500",17495,1989,NA,0,0,0
"1501",17513,1989,NA,0,0,0
"1502",17524,1989,NA,0,1,0
"1503",17541,1989,NA,0,1,0
"1504",17614,1989,NA,0,1,1
"1505",17616,1989,NA,0,1,1
"1506",17653,1989,NA,0,0,0
"1507",17662,1989,NA,0,1,0
"1508",17665,1989,NA,0,0,0
"1509",17777,1989,NA,0,1,1
"1510",17867,1989,NA,0,1,0
"1511",17873,1989,NA,0,1,0
"1512",17877,1989,NA,0,1,0
"1513",18001,1989,NA,1,1,1
"1514",18029,1989,NA,0,1,0
"1515",18094,1989,NA,1,1,1
"1516",18150,1989,NA,0,1,0
"1517",18205,1989,NA,0,0,0
